Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,-0.400,0.620,230.930,0.000,-0.618,0.010,0.618,0.000,6.422,0.000,driving,-1
0.220,-0.400,0.594,230.930,-0.001,-0.004,0.007,0.008,0.000,3.034,0.000,driving,-1
0.340,-0.400,0.603,230.929,0.000,0.078,0.000,0.078,0.000,0.375,0.000,driving,-1
0.460,-0.400,0.608,230.929,0.000,0.012,-0.001,0.012,0.000,0.441,0.000,driving,-1
0.580,-0.400,0.607,230.967,0.000,-0.008,1.098,1.098,0.000,16.496,0.000,driving,-1
0.700,-0.400,0.607,231.148,0.000,-0.003,1.317,1.317,0.000,5.331,0.000,driving,-1
0.820,-0.400,0.607,231.440,-0.001,0.000,3.214,3.214,0.000,15.349,0.000,driving,-1
0.940,-0.400,0.607,231.950,-0.001,0.037,4.930,4.930,0.000,12.279,0.000,driving,-1
1.060,-0.400,0.608,232.660,-0.001,-0.006,6.586,6.586,0.000,14.386,0.000,driving,-1
1.180,-0.400,0.608,233.548,-0.001,-0.003,7.993,7.993,0.000,12.732,0.000,driving,-1
1.300,-0.401,0.608,234.595,-0.001,0.000,9.251,9.251,0.000,12.363,0.000,driving,-1
1.420,-0.401,0.608,235.779,-0.002,0.000,10.352,10.352,0.000,12.800,0.000,driving,-1
1.540,-0.401,0.608,237.082,-0.002,0.000,11.268,11.268,0.000,10.748,0.000,driving,-1
1.660,-0.401,0.608,238.487,-0.002,0.000,12.032,12.032,0.000,7.431,0.000,driving,-1
1.780,-0.401,0.608,239.976,-0.002,0.000,12.681,12.681,0.000,5.293,0.000,driving,-1
1.900,-0.402,0.608,241.537,-0.002,0.000,13.228,13.228,0.000,4.242,0.000,driving,-1
2.020,-0.402,0.608,243.157,-0.002,0.000,13.682,13.682,0.000,3.489,0.000,driving,-1
2.140,-0.402,0.608,244.826,-0.003,0.000,14.056,14.056,0.000,2.867,0.000,driving,-1
2.260,-0.403,0.608,246.535,-0.003,0.000,14.363,14.363,0.000,2.348,0.000,driving,-1
2.380,-0.403,0.608,248.276,-0.003,0.000,14.614,14.614,0.000,1.916,0.000,driving,-1
2.500,-0.403,0.608,250.045,-0.003,0.000,14.818,14.818,0.000,1.560,0.000,driving,-1
2.620,-0.404,0.608,251.830,-0.003,0.000,14.886,14.886,0.000,0.001,0.000,driving,-1
2.740,-0.404,0.608,253.616,-0.003,0.000,14.886,14.886,0.000,0.001,0.000,driving,-1
2.860,-0.404,0.608,255.403,-0.003,0.000,14.886,14.886,0.000,0.001,0.000,driving,-1
2.980,-0.405,0.608,257.189,-0.003,0.000,14.886,14.886,0.000,0.001,0.000,driving,-1
3.100,-0.405,0.608,258.975,-0.003,0.000,14.886,14.886,0.000,0.001,0.000,driving,-1
3.220,-0.407,0.608,260.762,-0.078,0.000,14.885,14.885,3.489,3.113,0.000,driving,-1
3.340,-0.567,0.610,262.535,-2.750,0.034,14.588,14.845,45.000,29.654,0.000,driving,-1
3.460,-1.130,0.611,264.215,-6.032,0.003,13.480,14.768,45.000,28.601,0.000,driving,-1
3.580,-2.057,0.611,265.713,-8.892,-0.002,11.695,14.691,45.000,27.851,0.000,driving,-1
3.700,-2.804,0.610,266.896,-3.264,-0.030,12.140,12.571,45.000,11.522,0.000,driving,-1
3.820,-3.245,0.607,268.275,-4.148,-0.004,11.007,11.762,45.000,27.133,0.000,driving,-1
3.940,-3.773,0.608,269.524,-4.557,0.017,9.948,10.942,45.000,12.753,0.000,driving,-1
4.060,-4.376,0.610,270.635,-5.203,0.014,8.742,10.173,45.000,12.487,0.000,driving,-1
4.180,-4.998,0.612,271.595,-5.110,0.018,7.507,9.081,45.000,10.934,0.000,driving,-1
4.300,-5.587,0.584,272.359,-4.375,-0.155,5.599,7.107,0.000,19.487,0.000,driving,-1
4.420,-6.069,0.597,272.954,-4.311,0.217,4.536,6.262,16.394,3.838,0.000,driving,-1
4.540,-6.582,0.615,273.493,-4.620,0.044,4.365,6.356,32.615,9.585,0.000,driving,-1
4.660,-7.204,0.613,274.009,-5.649,-0.048,4.376,7.146,45.000,14.176,0.000,driving,-1
4.780,-7.941,0.609,274.561,-6.610,-0.015,4.802,8.170,31.824,15.767,0.000,driving,-1
4.900,-8.799,0.609,275.157,-7.669,0.006,5.074,9.195,16.443,16.332,0.000,driving,-1
5.020,-9.798,0.610,275.755,-8.909,0.004,4.896,10.166,0.000,16.465,0.000,driving,-1
5.140,-10.939,0.610,276.328,-9.988,0.000,4.771,11.069,0.000,12.416,0.000,driving,-1
5.260,-12.204,0.610,276.880,-11.012,0.001,4.318,11.828,12.862,13.665,0.000,driving,-1
5.380,-13.601,0.610,277.293,-12.091,0.004,2.648,12.377,29.269,20.003,0.000,driving,-1
5.500,-15.105,0.611,277.459,-12.805,0.001,0.614,12.819,21.628,13.416,0.000,driving,-1
5.620,-16.677,0.610,277.476,-13.309,-0.005,-0.007,13.309,6.098,3.970,0.000,driving,-1
5.740,-18.304,0.610,277.503,-13.726,0.011,0.378,13.731,0.000,4.317,0.000,driving,-1
5.860,-19.767,0.894,277.567,-12.533,4.340,0.647,13.279,0.000,9.285,0.000,driving,-1
5.980,-21.261,1.265,277.645,-12.267,2.070,0.636,12.457,0.000,20.581,0.000,driving,-1
6.100,-22.703,1.346,277.720,-11.832,-0.309,0.614,11.852,0.000,19.851,0.000,driving,-1
6.220,-24.093,1.148,277.792,-11.412,-2.604,0.592,11.721,0.000,19.147,0.000,driving,-1
6.340,-25.434,0.679,277.861,-11.008,-4.817,0.571,12.029,0.000,18.468,0.000,driving,-1
6.460,-26.167,0.856,277.992,-6.935,1.410,1.188,7.176,0.000,16.641,0.000,driving,-1
6.580,-27.077,0.985,278.123,-7.991,1.338,0.909,8.153,0.000,13.098,0.000,driving,-1
6.700,-28.109,1.059,278.227,-8.745,-0.182,0.837,8.787,0.000,19.744,0.000,driving,-1
6.820,-29.137,0.875,278.325,-8.435,-2.481,0.808,8.829,0.000,19.044,0.000,driving,-1
6.940,-30.123,0.638,278.415,-8.848,-0.183,0.690,8.877,0.000,15.483,0.000,driving,-1
7.060,-31.259,0.612,278.495,-9.977,-0.139,0.645,9.999,0.000,14.537,0.000,driving,-1
7.180,-32.509,0.610,278.572,-10.932,0.019,0.648,10.952,0.000,14.889,0.000,driving,-1
7.300,-33.872,0.612,278.652,-11.738,0.013,0.676,11.757,0.000,10.709,0.000,driving,-1
7.420,-35.327,0.613,278.735,-12.415,0.000,0.707,12.435,0.000,6.382,0.000,driving,-1
7.540,-36.858,0.612,278.821,-13.000,-0.002,0.718,13.020,1.101,4.725,0.000,driving,-1
7.660,-38.453,0.611,278.854,-13.470,-0.016,-0.259,13.472,16.977,14.062,0.000,driving,-1
7.780,-40.077,0.610,278.673,-13.490,-0.001,-2.539,13.726,33.260,22.411,0.000,driving,-1
7.900,-41.650,0.611,278.163,-12.719,0.011,-5.519,13.865,45.000,27.056,0.000,driving,-1
8.020,-43.076,0.611,277.301,-11.194,-0.002,-8.331,13.954,45.000,26.516,0.000,driving,-1
8.140,-44.283,0.611,276.138,-9.241,-0.005,-10.553,14.027,36.436,21.703,0.000,driving,-1
8.260,-45.289,0.610,274.776,-7.833,-0.003,-11.838,14.195,27.511,15.620,0.000,driving,-1
8.380,-46.080,0.610,273.264,-5.524,0.002,-13.147,14.260,43.319,25.691,0.000,driving,-1
8.500,-46.533,0.610,271.618,-2.496,0.002,-14.039,14.259,45.000,26.248,0.000,driving,-1
8.620,-46.615,0.611,269.913,0.609,0.000,-14.241,14.254,43.517,25.248,0.000,driving,-1
8.740,-46.363,0.610,268.220,2.979,-0.003,-14.005,14.319,28.102,14.874,0.000,driving,-1
8.860,-45.931,0.610,266.544,3.865,-0.004,-13.978,14.502,12.108,2.886,0.000,driving,-1
8.980,-45.492,0.613,264.847,3.438,0.022,-14.273,14.681,0.000,5.258,0.000,driving,-1
9.100,-45.109,0.612,263.116,3.050,0.005,-14.537,14.853,0.000,3.042,0.000,driving,-1
9.220,-44.759,0.612,261.363,2.814,0.027,-14.614,14.883,0.000,1.593,0.000,driving,-1
9.340,-44.431,0.612,259.608,2.691,-0.064,-14.645,14.890,0.000,2.800,0.000,driving,-1
9.460,-44.114,0.609,257.850,2.607,0.000,-14.656,14.886,0.000,0.601,0.000,driving,-1
9.580,-43.804,0.611,256.091,2.562,0.058,-14.658,14.880,0.000,2.632,0.000,driving,-1
9.700,-43.479,0.612,254.335,3.018,0.015,-14.570,14.879,10.967,9.617,0.000,driving,-1
9.820,-42.993,0.611,252.620,4.906,0.034,-14.015,14.849,26.848,20.703,0.000,driving,-1
9.940,-42.223,0.610,251.019,7.494,0.007,-12.776,14.812,33.138,22.917,0.000,driving,-1
10.060,-41.199,0.611,249.565,9.087,-0.003,-11.766,14.866,17.026,9.728,0.000,driving,-1
10.180,-40.098,0.610,248.160,8.948,-0.006,-11.881,14.874,6.116,9.968,0.000,driving,-1
10.300,-39.126,0.610,246.666,7.364,0.006,-12.904,14.857,22.569,19.537,0.000,driving,-1
10.420,-38.413,0.611,245.037,4.814,0.008,-14.022,14.825,34.680,24.661,0.000,driving,-1
10.540,-37.996,0.611,243.309,2.688,-0.006,-14.606,14.852,18.689,12.834,0.000,driving,-1
10.660,-37.721,0.610,241.545,2.219,-0.007,-14.717,14.883,2.327,1.780,0.000,driving,-1
10.780,-37.428,0.610,239.783,2.560,-0.001,-14.663,14.884,0.000,2.210,0.000,driving,-1
10.900,-37.106,0.610,238.026,2.750,0.001,-14.629,14.885,0.000,1.269,0.000,driving,-1
11.020,-36.768,0.610,236.272,2.861,0.000,-14.608,14.886,0.000,0.734,0.000,driving,-1
11.140,-36.420,0.610,234.520,2.924,0.000,-14.596,14.886,0.000,0.425,0.000,driving,-1
11.260,-36.067,0.610,232.769,2.961,0.000,-14.588,14.886,0.000,0.251,0.000,driving,-1
11.380,-35.727,0.614,231.016,2.530,0.122,-14.657,14.874,9.871,10.568,0.000,driving,-1
11.500,-35.581,0.690,229.243,0.107,1.109,-14.744,14.786,26.348,26.103,0.000,driving,-1
11.620,-35.762,0.928,227.513,-2.694,2.226,-14.111,14.537,29.647,26.526,0.000,driving,-1
11.740,-36.209,1.308,225.884,-4.260,3.226,-13.420,14.445,14.215,20.226,0.000,driving,-1
11.860,-36.710,1.824,224.328,-3.952,4.191,-13.071,14.284,0.000,20.157,0.000,driving,-1
11.980,-37.137,2.469,222.828,-3.431,5.227,-12.531,14.004,2.679,14.729,0.000,driving,-1
12.100,-37.585,3.175,221.411,-4.173,5.742,-11.659,13.650,19.557,15.072,0.000,driving,-1
12.220,-38.168,3.837,220.079,-5.209,5.128,-11.110,13.299,13.588,13.691,0.000,driving,-1
12.340,-38.831,4.372,218.732,-5.811,3.908,-11.359,13.344,12.935,14.440,0.000,driving,-1
12.460,-39.587,4.716,217.379,-6.312,1.954,-11.149,12.960,29.163,20.576,0.000,driving,-1
12.580,-40.330,4.784,216.070,-6.088,-0.420,-10.753,12.364,45.000,19.847,0.000,driving,-1
12.700,-41.159,4.773,214.860,-7.767,0.644,-9.571,12.343,45.000,34.542,0.000,driving,-1
12.820,-42.252,4.794,213.809,-10.027,-0.138,-8.192,12.948,45.000,22.882,0.000,driving,-1
12.940,-43.591,4.740,212.957,-11.911,-0.564,-6.310,13.491,45.000,22.247,0.000,driving,-1
13.060,-44.942,4.699,212.578,-12.797,0.369,-0.071,12.803,45.000,50.274,0.000,driving,-1
13.180,-46.507,4.671,212.699,-13.112,-0.431,1.679,13.226,45.000,13.051,0.000,driving,-1
13.300,-48.079,4.615,212.980,-13.244,-0.425,2.671,13.517,31.333,10.317,0.000,driving,-1
13.420,-49.662,4.612,213.263,-13.424,0.022,1.776,13.541,10.566,14.316,0.000,driving,-1
13.540,-51.299,4.613,213.324,-13.749,0.004,-0.452,13.757,22.266,19.031,0.000,driving,-1
13.660,-52.923,4.624,213.163,-12.298,4.462,-1.820,13.208,6.224,226.526,0.000,driving,-1
13.780,-54.424,5.118,212.949,-12.483,3.362,-1.756,13.047,0.000,20.982,0.000,driving,-1
13.900,-55.891,5.351,212.742,-12.041,0.937,-1.694,12.195,11.838,20.238,0.000,driving,-1
14.020,-57.306,5.299,212.543,-11.614,-1.402,-1.634,11.811,27.884,19.521,0.000,driving,-1
14.140,-58.665,4.967,212.405,-11.291,-3.764,-0.565,11.915,11.229,20.478,0.000,driving,-1
14.260,-59.759,4.806,212.406,-8.480,3.351,0.786,9.152,26.830,17.598,0.000,driving,-1
