Metric,Value
Agent Type,DRL_Agent
Completion Time (s),51.926
Collision Count,1
Distance Traveled (m),645.476
Average Speed (m/s),12.58490
Maximum Speed (m/s),15.00000
Minimum Speed (m/s),0.00000
Speed Standard Deviation,3.969091
Speed Consistency,0.6846149
Average Steering Angle (deg),16.4583300
Maximum Steering Angle (deg),45.00000
Steering Smoothness,0.9085648
Average Acceleration (m/s²),16.8743
Maximum Acceleration (m/s²),371.884
Average Path Deviation (m),5.144
Maximum Path Deviation (m),15.921

Lap Data
Lap,StartTime,EndTime,LapTime,AvgSpeed,MaxSpeed,MinSpeed,AvgSteering,MaxSteering,AvgAccel,MaxAccel,PathDeviation,Collisions,Efficiency
1,0.000,48.500,48.500,12.419,15.000,0.000,17.153,45.000,17.611,371.884,2062.532,1,-2.468

Checkpoint Data
CheckpointID,SegmentName,IsStart,IsEnd,SegmentTime,Timestamp,Speed
1,Checkpoint_1,False,False,0.000,6.660,14.902
2,Checkpoint_2,False,False,0.000,10.220,14.210
3,Checkpoint_3,False,False,0.000,11.660,14.442
4,Checkpoint_4,False,False,0.000,13.600,14.882
5,Checkpoint_5,False,False,0.000,14.460,13.631
6,Checkpoint_6,False,False,0.000,18.620,9.613
7,Checkpoint_7,False,False,0.000,19.520,14.319
8,Checkpoint_8,False,False,0.000,20.520,14.780
9,Checkpoint_9,False,False,0.000,21.860,14.886
10,Checkpoint_10,False,False,0.000,23.780,8.276
11,Checkpoint_11,False,False,0.000,24.740,11.773
12,Checkpoint_12,False,False,0.000,25.620,14.923
13,Checkpoint_13,False,False,0.000,26.560,13.344
14,Checkpoint_14,False,False,0.000,27.980,9.113
15,Checkpoint_15,False,False,0.000,29.520,14.715
16,Checkpoint_16,False,False,0.000,30.800,14.776
17,Checkpoint_17,False,False,0.000,32.320,14.886
18,Checkpoint_18,False,False,0.000,33.580,14.836
19,Checkpoint_19,False,False,0.000,35.060,14.885
20,Checkpoint_20,False,False,0.000,36.460,14.889
21,Checkpoint_21,False,False,0.000,37.820,12.254
22,Checkpoint_22,False,False,0.000,40.180,11.744
23,Checkpoint_23,False,False,0.000,41.500,14.650
24,Checkpoint_24,False,False,0.000,42.640,14.789
25,Checkpoint_25,False,False,0.000,43.940,12.739
26,Checkpoint_26,False,False,0.000,45.560,13.932
27,Checkpoint_27,False,False,0.000,46.420,14.874
0,Checkpoint_0,True,True,0.000,48.500,14.886
1,Checkpoint_1,False,False,0.000,51.280,14.774
