Metric,Value
Agent Type,DRL_Agent
Completion Time (s),48.465
Collision Count,1
Distance Traveled (m),600.283
Average Speed (m/s),12.54895
Maximum Speed (m/s),15.11322
Minimum Speed (m/s),0.00000
Speed Standard Deviation,3.949904
Speed Consistency,0.6852403
Average Steering Angle (deg),17.2648500
Maximum Steering Angle (deg),45.00000
Steering Smoothness,0.9040841
Average Acceleration (m/s²),16.8081
Maximum Acceleration (m/s²),394.408
Average Path Deviation (m),5.106
Maximum Path Deviation (m),16.171

Lap Data
Lap,StartTime,EndTime,LapTime,AvgSpeed,MaxSpeed,MinSpeed,AvgSteering,MaxSteering,AvgAccel,MaxAccel,PathDeviation,Collisions,Efficiency
1,0.000,48.080,48.080,12.524,15.113,0.000,17.438,45.000,16.976,394.408,2049.619,1,-2.447

Checkpoint Data
CheckpointID,SegmentName,IsStart,IsEnd,SegmentTime,Timestamp,Speed
1,Checkpoint_1,False,False,0.000,6.660,14.885
2,Checkpoint_2,False,False,0.000,10.300,14.451
3,Checkpoint_3,False,False,0.000,11.740,14.886
4,Checkpoint_4,False,False,0.000,13.660,14.872
5,Checkpoint_5,False,False,0.000,14.500,13.340
6,Checkpoint_6,False,False,0.000,18.220,8.548
7,Checkpoint_7,False,False,0.000,19.180,14.124
8,Checkpoint_8,False,False,0.000,20.240,14.685
9,Checkpoint_9,False,False,0.000,21.600,14.455
10,Checkpoint_10,False,False,0.000,23.700,11.434
11,Checkpoint_11,False,False,0.000,24.620,12.344
12,Checkpoint_12,False,False,0.000,25.380,14.907
13,Checkpoint_13,False,False,0.000,26.140,14.650
14,Checkpoint_14,False,False,0.000,27.480,9.278
15,Checkpoint_15,False,False,0.000,29.040,14.592
16,Checkpoint_16,False,False,0.000,30.320,14.880
17,Checkpoint_17,False,False,0.000,31.880,14.886
18,Checkpoint_18,False,False,0.000,33.160,14.780
19,Checkpoint_19,False,False,0.000,34.620,14.885
20,Checkpoint_20,False,False,0.000,36.020,14.830
21,Checkpoint_21,False,False,0.000,37.460,10.861
22,Checkpoint_22,False,False,0.000,39.760,11.569
23,Checkpoint_23,False,False,0.000,41.120,14.465
24,Checkpoint_24,False,False,0.000,42.260,14.800
25,Checkpoint_25,False,False,0.000,43.560,12.726
26,Checkpoint_26,False,False,0.000,45.180,13.935
27,Checkpoint_27,False,False,0.000,46.020,14.873
0,Checkpoint_0,True,True,0.000,48.080,14.886
