Metric,Value
Agent Type,DRL_Agent
Completion Time (s),88.862
Collision Count,0
Distance Traveled (m),1183.323
Average Speed (m/s),13.48428
Maximum Speed (m/s),15.18243
Minimum Speed (m/s),1.42147
Speed Standard Deviation,2.243324
Speed Consistency,0.8336341
Average Steering Angle (deg),14.8986500
Maximum Steering Angle (deg),45.00000
Steering Smoothness,0.9172297
Average Acceleration (m/s²),16.5124
Maximum Acceleration (m/s²),312.050
Average Path Deviation (m),5.286
Maximum Path Deviation (m),15.776

Lap Data
Lap,StartTime,EndTime,LapTime,AvgSpeed,MaxSpeed,MinSpeed,AvgSteering,MaxSteering,AvgAccel,MaxAccel,PathDeviation,Collisions,Efficiency
1,0.000,44.640,44.640,13.445,15.000,1.421,14.879,45.000,14.881,213.568,1957.316,0,-2.305
2,44.640,88.620,43.980,13.516,15.182,6.057,14.877,45.000,18.171,312.050,1946.372,0,-0.650

Lap Summary
Metric,Value
Total Laps,2
Best Lap Time,43.980
Worst Lap Time,44.640
Average Lap Time,44.310
Lap Time Consistency,0.989
Time Efficiency,0.9875460

Checkpoint Data
CheckpointID,SegmentName,IsStart,IsEnd,SegmentTime,Timestamp,Speed
1,Checkpoint_1,False,False,0.000,3.680,14.885
2,Checkpoint_2,False,False,0.000,7.240,14.366
3,Checkpoint_3,False,False,0.000,8.760,14.458
4,Checkpoint_4,False,False,0.000,10.700,14.881
5,Checkpoint_5,False,False,0.000,11.620,13.449
6,Checkpoint_6,False,False,0.000,15.280,9.281
7,Checkpoint_7,False,False,0.000,16.200,14.259
8,Checkpoint_8,False,False,0.000,17.240,14.774
9,Checkpoint_9,False,False,0.000,18.560,14.852
10,Checkpoint_10,False,False,0.000,20.380,12.265
11,Checkpoint_11,False,False,0.000,21.200,12.733
12,Checkpoint_12,False,False,0.000,21.920,14.754
13,Checkpoint_13,False,False,0.000,22.660,14.653
14,Checkpoint_14,False,False,0.000,24.020,9.397
15,Checkpoint_15,False,False,0.000,25.620,14.754
16,Checkpoint_16,False,False,0.000,26.880,14.884
17,Checkpoint_17,False,False,0.000,28.440,14.859
18,Checkpoint_18,False,False,0.000,29.700,14.824
19,Checkpoint_19,False,False,0.000,31.180,14.885
20,Checkpoint_20,False,False,0.000,32.600,14.822
21,Checkpoint_21,False,False,0.000,33.940,12.202
22,Checkpoint_22,False,False,0.000,36.280,11.572
23,Checkpoint_23,False,False,0.000,37.600,14.868
24,Checkpoint_24,False,False,0.000,38.720,14.878
25,Checkpoint_25,False,False,0.000,40.020,12.700
26,Checkpoint_26,False,False,0.000,41.620,14.058
27,Checkpoint_27,False,False,0.000,42.540,14.737
0,Checkpoint_0,True,True,0.000,44.640,14.886
1,Checkpoint_1,False,False,0.000,47.440,14.863
2,Checkpoint_2,False,False,0.000,51.040,14.305
3,Checkpoint_3,False,False,0.000,52.460,14.852
4,Checkpoint_4,False,False,0.000,54.440,13.261
5,Checkpoint_5,False,False,0.000,55.400,13.379
6,Checkpoint_6,False,False,0.000,59.120,9.131
7,Checkpoint_7,False,False,0.000,60.040,14.238
8,Checkpoint_8,False,False,0.000,61.020,14.738
9,Checkpoint_9,False,False,0.000,62.340,14.880
10,Checkpoint_10,False,False,0.000,64.240,9.599
11,Checkpoint_11,False,False,0.000,65.160,11.763
12,Checkpoint_12,False,False,0.000,65.860,14.521
13,Checkpoint_13,False,False,0.000,66.600,13.139
14,Checkpoint_14,False,False,0.000,67.960,9.615
15,Checkpoint_15,False,False,0.000,69.520,14.550
16,Checkpoint_16,False,False,0.000,70.780,14.891
17,Checkpoint_17,False,False,0.000,72.340,14.886
18,Checkpoint_18,False,False,0.000,73.580,14.893
19,Checkpoint_19,False,False,0.000,75.080,14.841
20,Checkpoint_20,False,False,0.000,76.480,14.846
21,Checkpoint_21,False,False,0.000,77.840,12.185
22,Checkpoint_22,False,False,0.000,80.100,11.804
23,Checkpoint_23,False,False,0.000,81.440,14.608
24,Checkpoint_24,False,False,0.000,82.580,14.887
25,Checkpoint_25,False,False,0.000,83.860,12.725
26,Checkpoint_26,False,False,0.000,85.500,14.150
27,Checkpoint_27,False,False,0.000,86.440,13.074
0,Checkpoint_0,True,True,0.000,88.620,14.874
