Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,-0.400,0.620,230.930,0.000,-0.618,0.000,0.618,0.000,6.422,2.269,driving,-1
0.220,-0.400,0.594,230.930,0.000,-0.004,0.000,0.004,0.000,3.033,2.269,driving,-1
0.340,-0.400,0.603,230.929,0.000,0.078,0.000,0.078,0.000,0.372,2.269,driving,-1
0.460,-0.400,0.608,230.929,0.000,0.012,0.000,0.012,0.000,0.441,2.269,driving,-1
0.580,-0.400,0.607,230.930,0.000,-0.008,0.000,0.008,0.000,0.019,2.269,driving,-1
0.700,-0.400,0.607,230.930,0.000,-0.003,0.000,0.003,0.000,0.053,2.269,driving,-1
0.820,-0.400,0.607,230.930,0.000,0.001,0.000,0.001,0.000,0.011,2.269,driving,-1
0.940,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.005,2.269,driving,-1
1.060,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.003,2.269,driving,-1
1.180,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.001,2.269,driving,-1
1.300,-0.400,0.608,231.285,0.000,0.023,7.973,7.973,0.000,63.749,2.224,driving,-1
1.420,-0.400,0.608,232.370,-0.001,-0.007,9.997,9.997,0.000,6.595,2.426,driving,-1
1.540,-0.400,0.608,233.561,-0.001,-0.001,10.000,10.000,0.000,0.044,3.103,driving,-1
1.660,-0.401,0.608,234.752,-0.002,0.001,10.000,10.000,0.000,0.007,4.026,driving,-1
1.780,-0.401,0.608,235.943,-0.002,0.000,10.000,10.000,0.000,0.012,5.062,driving,-1
1.900,-0.401,0.608,237.134,-0.002,0.000,10.016,10.016,0.000,0.804,4.807,driving,-1
2.020,-0.401,0.608,238.326,-0.002,0.000,10.019,10.019,0.000,0.951,3.791,driving,-1
2.140,-0.401,0.608,239.518,-0.002,0.000,10.019,10.019,0.000,0.962,2.911,driving,-1
2.260,-0.402,0.608,240.710,-0.002,0.000,10.019,10.019,0.000,0.964,2.329,driving,-1
2.380,-0.402,0.608,241.902,-0.002,0.000,10.019,10.019,0.000,0.965,2.283,driving,-1
2.500,-0.402,0.608,243.094,-0.002,0.000,10.019,10.019,0.000,0.966,2.801,driving,-1
