Metric,Value
Agent Type,DRL_Agent
Completion Time (s),61.890
Collision Count,0
Distance Traveled (m),819.688
Average Speed (m/s),13.40680
Maximum Speed (m/s),15.26538
Minimum Speed (m/s),1.42147
Speed Standard Deviation,2.401263
Speed Consistency,0.8208922
Average Steering Angle (deg),14.8543700
Maximum Steering Angle (deg),45.00000
Steering Smoothness,0.9174757
Average Acceleration (m/s²),15.4616
Maximum Acceleration (m/s²),368.580
Average Path Deviation (m),5.057
Maximum Path Deviation (m),15.799

Lap Data
Lap,StartTime,EndTime,LapTime,AvgSpeed,MaxSpeed,MinSpeed,AvgSteering,MaxSteering,AvgAccel,MaxAccel,PathDeviation,Collisions,Efficiency
1,0.000,44.220,44.220,13.514,15.116,1.421,15.408,45.000,16.432,368.580,1945.630,0,-2.295

Checkpoint Data
CheckpointID,SegmentName,IsStart,IsEnd,SegmentTime,Timestamp,Speed
1,Checkpoint_1,False,False,0.000,3.680,14.885
2,Checkpoint_2,False,False,0.000,7.240,14.366
3,Checkpoint_3,False,False,0.000,8.760,14.458
4,Checkpoint_4,False,False,0.000,10.700,14.881
5,Checkpoint_5,False,False,0.000,11.620,13.448
6,Checkpoint_6,False,False,0.000,15.060,8.955
7,Checkpoint_7,False,False,0.000,15.980,14.315
8,Checkpoint_8,False,False,0.000,16.940,14.965
9,Checkpoint_9,False,False,0.000,18.260,14.883
10,Checkpoint_10,False,False,0.000,20.080,12.020
11,Checkpoint_11,False,False,0.000,21.000,12.488
12,Checkpoint_12,False,False,0.000,21.700,14.933
13,Checkpoint_13,False,False,0.000,22.440,14.936
14,Checkpoint_14,False,False,0.000,23.760,9.482
15,Checkpoint_15,False,False,0.000,25.300,14.628
16,Checkpoint_16,False,False,0.000,26.600,14.754
17,Checkpoint_17,False,False,0.000,28.120,14.886
18,Checkpoint_18,False,False,0.000,29.400,14.884
19,Checkpoint_19,False,False,0.000,30.880,14.883
20,Checkpoint_20,False,False,0.000,32.300,14.746
21,Checkpoint_21,False,False,0.000,33.680,12.250
22,Checkpoint_22,False,False,0.000,35.940,12.060
23,Checkpoint_23,False,False,0.000,37.240,14.881
24,Checkpoint_24,False,False,0.000,38.380,14.760
25,Checkpoint_25,False,False,0.000,39.680,12.788
26,Checkpoint_26,False,False,0.000,41.280,13.890
27,Checkpoint_27,False,False,0.000,42.140,14.860
0,Checkpoint_0,True,True,0.000,44.220,14.886
1,Checkpoint_1,False,False,0.000,47.000,14.885
2,Checkpoint_2,False,False,0.000,50.600,14.576
3,Checkpoint_3,False,False,0.000,52.040,14.798
4,Checkpoint_4,False,False,0.000,53.980,14.876
5,Checkpoint_5,False,False,0.000,54.940,12.629
6,Checkpoint_6,False,False,0.000,59.300,8.916
7,Checkpoint_7,False,False,0.000,60.220,14.278
8,Checkpoint_8,False,False,0.000,61.140,14.956
