Metric,Value
Agent Type,DRL_Agent
Completion Time (s),47.524
Collision Count,0
Distance Traveled (m),639.575
Average Speed (m/s),13.62747
Maximum Speed (m/s),15.10519
Minimum Speed (m/s),1.42148
Speed Standard Deviation,2.174058
Speed Consistency,0.8404649
Average Steering Angle (deg),14.2045500
Maximum Steering Angle (deg),45.00000
Steering Smoothness,0.9210858
Average Acceleration (m/s²),14.9936
Maximum Acceleration (m/s²),322.822
Average Path Deviation (m),5.309
Maximum Path Deviation (m),15.688

Lap Data
Lap,StartTime,EndTime,LapTime,AvgSpeed,MaxSpeed,MinSpeed,AvgSteering,MaxSteering,AvgAccel,MaxAccel,PathDeviation,Collisions,Efficiency
1,0.000,44.140,44.140,13.524,15.105,1.421,14.552,45.000,15.580,322.822,1939.095,0,-2.290

Checkpoint Data
CheckpointID,SegmentName,IsStart,IsEnd,SegmentTime,Timestamp,Speed
1,Checkpoint_1,False,False,0.000,3.680,14.885
2,Checkpoint_2,False,False,0.000,7.240,14.366
3,Checkpoint_3,False,False,0.000,8.760,14.458
4,Checkpoint_4,False,False,0.000,10.700,14.881
5,Checkpoint_5,False,False,0.000,11.620,13.448
6,Checkpoint_6,False,False,0.000,15.060,8.851
7,Checkpoint_7,False,False,0.000,15.980,14.313
8,Checkpoint_8,False,False,0.000,16.940,14.809
9,Checkpoint_9,False,False,0.000,18.260,14.852
10,Checkpoint_10,False,False,0.000,20.120,11.747
11,Checkpoint_11,False,False,0.000,20.960,12.546
12,Checkpoint_12,False,False,0.000,21.720,14.720
13,Checkpoint_13,False,False,0.000,22.440,14.573
14,Checkpoint_14,False,False,0.000,23.780,9.108
15,Checkpoint_15,False,False,0.000,25.360,14.540
16,Checkpoint_16,False,False,0.000,26.620,14.875
17,Checkpoint_17,False,False,0.000,28.160,14.886
18,Checkpoint_18,False,False,0.000,29.400,14.884
19,Checkpoint_19,False,False,0.000,30.900,14.793
20,Checkpoint_20,False,False,0.000,32.300,14.879
21,Checkpoint_21,False,False,0.000,33.680,12.197
22,Checkpoint_22,False,False,0.000,35.920,12.107
23,Checkpoint_23,False,False,0.000,37.220,14.816
24,Checkpoint_24,False,False,0.000,38.360,14.703
25,Checkpoint_25,False,False,0.000,39.640,12.683
26,Checkpoint_26,False,False,0.000,41.220,14.023
27,Checkpoint_27,False,False,0.000,42.060,14.886
0,Checkpoint_0,True,True,0.000,44.140,14.886
1,Checkpoint_1,False,False,0.000,46.920,14.885
