Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,3.640,0.623,230.930,0.006,-0.580,0.019,0.581,45.000,6.040,1.878,driving,-1
0.220,3.640,0.599,230.930,0.000,-0.001,0.004,0.004,45.000,2.872,1.878,driving,-1
0.340,3.640,0.607,230.930,0.000,0.076,-0.003,0.076,45.000,0.362,1.878,driving,-1
0.460,3.640,0.612,230.930,0.000,0.012,-0.002,0.012,45.000,0.429,1.878,driving,-1
0.580,3.640,0.611,230.930,0.000,-0.008,0.000,0.008,0.000,0.023,1.878,driving,-1
0.700,3.640,0.611,230.930,0.000,-0.003,0.000,0.003,0.000,0.053,1.878,driving,-1
0.820,3.640,0.611,230.930,0.000,0.001,0.000,0.001,0.000,0.012,1.878,driving,-1
0.940,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.006,1.878,driving,-1
1.060,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.003,1.878,driving,-1
1.180,3.640,0.611,230.930,0.000,0.000,0.000,0.000,0.000,0.001,1.878,driving,-1
1.300,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.001,1.878,driving,-1
1.420,3.640,0.611,230.930,0.000,0.000,0.000,0.000,0.000,0.000,1.878,driving,-1
1.540,3.640,0.611,230.930,0.000,0.000,0.000,0.000,0.000,0.000,1.878,driving,-1
1.660,3.640,0.611,230.930,0.000,0.000,0.000,0.000,0.000,0.002,1.878,driving,-1
1.780,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.002,1.878,driving,-1
1.900,3.640,0.611,230.930,0.000,0.000,0.000,0.000,0.000,0.000,1.878,driving,-1
2.020,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.000,1.878,driving,-1
2.140,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.000,1.878,driving,-1
2.260,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.000,1.878,driving,-1
2.380,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.000,1.878,driving,-1
2.500,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.000,1.878,driving,-1
2.620,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.000,1.878,driving,-1
2.740,3.640,0.611,230.930,0.000,0.000,0.000,0.000,0.000,0.000,1.878,driving,-1
2.860,3.640,0.611,230.930,0.000,0.000,0.000,0.000,0.000,0.001,1.878,driving,-1
2.980,3.640,0.611,230.930,0.000,0.000,0.000,0.000,45.000,0.001,1.878,driving,-1
3.100,3.643,0.611,230.995,0.054,0.000,1.657,1.658,45.000,16.430,1.866,driving,-1
3.220,3.615,0.611,231.285,-0.525,0.000,3.500,3.539,0.000,14.465,1.797,driving,-1
3.340,3.569,0.611,231.787,-0.228,-0.001,5.233,5.238,0.000,14.227,1.792,driving,-1
3.460,3.553,0.612,232.489,-0.102,-0.003,6.857,6.858,0.000,17.009,2.050,driving,-1
3.580,3.544,0.612,233.371,-0.071,-0.004,8.256,8.256,0.000,15.185,2.622,driving,-1
3.700,3.536,0.611,234.411,-0.404,0.000,9.473,9.481,45.000,21.158,3.470,driving,-1
3.820,3.363,0.611,235.569,-2.298,-0.001,10.152,10.409,0.000,8.836,4.450,driving,-1
3.940,3.069,0.611,236.815,-2.496,-0.003,11.024,11.302,0.000,9.326,4.746,driving,-1
