Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,3.642,0.623,230.969,0.072,-0.578,0.999,1.156,3.600,17.640,0.000,driving,-1
0.220,3.660,0.599,231.223,0.199,-0.002,2.913,2.920,3.600,15.794,0.000,driving,-1
0.340,3.689,0.607,231.698,0.257,0.073,4.692,4.700,3.600,14.313,0.000,driving,-1
0.460,3.654,0.614,232.371,-0.977,0.000,6.220,6.296,43.086,22.480,0.000,driving,-1
0.580,3.400,0.612,233.168,-2.923,-0.012,6.956,7.545,37.770,18.578,0.000,driving,-1
0.700,2.937,0.611,234.033,-4.498,-0.006,7.448,8.701,27.003,14.666,0.000,driving,-1
0.820,2.314,0.612,234.962,-5.679,0.036,8.009,9.819,16.237,11.854,0.000,driving,-1
0.940,1.587,0.612,235.964,-6.325,0.014,8.654,10.719,5.592,9.619,0.000,driving,-1
1.060,0.812,0.610,237.066,-6.451,-0.040,9.570,11.541,5.222,6.847,0.000,driving,-1
1.180,0.071,0.608,238.297,-5.848,-0.004,10.740,12.229,16.251,12.084,0.000,driving,-1
1.300,-0.540,0.608,239.673,-4.421,0.002,11.958,12.749,26.846,17.551,0.000,driving,-1
1.420,-0.921,0.608,241.179,-2.188,0.001,12.924,13.108,37.918,22.184,0.000,driving,-1
1.540,-0.986,0.608,242.765,0.733,0.002,13.327,13.347,45.000,25.783,0.000,driving,-1
1.660,-0.684,0.608,244.347,3.775,0.002,12.981,13.518,45.000,25.434,0.000,driving,-1
1.780,-0.031,0.609,245.838,6.620,0.005,11.937,13.650,45.000,25.227,0.000,driving,-1
1.900,0.938,0.610,247.165,9.009,0.007,10.410,13.767,36.126,21.542,0.000,driving,-1
2.020,2.138,0.613,248.314,10.608,0.043,9.036,13.935,30.698,13.032,0.000,driving,-1
2.140,3.509,0.612,249.289,11.976,-0.010,7.442,14.099,30.698,17.572,0.000,driving,-1
2.260,5.025,0.613,250.057,13.072,0.016,5.613,14.226,30.698,17.940,0.000,driving,-1
2.380,5.630,0.729,250.364,-0.401,1.937,0.619,2.073,7.135,42.512,0.000,driving,-1
2.500,5.514,0.810,250.399,-1.067,-0.311,0.217,1.132,17.541,19.529,0.000,driving,-1
2.620,5.405,0.645,250.416,-0.231,-1.537,0.177,1.565,28.605,39.692,0.000,driving,-1
2.740,5.368,0.584,250.390,-0.396,-0.004,-0.375,0.546,39.434,36.745,0.000,driving,-1
2.860,5.311,0.604,250.337,-0.451,0.173,-0.392,0.622,45.000,8.543,0.000,driving,-1
2.980,5.258,0.614,250.292,-0.555,0.029,-0.436,0.706,45.000,8.576,0.000,driving,-1
3.100,5.208,0.614,250.251,-0.662,-0.017,-0.492,0.825,45.000,8.506,0.000,driving,-1
3.220,5.173,0.612,250.224,-0.006,-0.007,-0.054,0.055,45.000,37.089,0.000,driving,-1
3.340,5.130,0.612,250.195,-0.610,0.001,-0.345,0.701,45.000,35.725,0.000,driving,-1
3.460,5.053,0.612,250.145,-0.620,0.001,-0.386,0.730,45.000,8.492,0.000,driving,-1
3.580,4.979,0.612,250.101,-0.730,-0.001,-0.399,0.832,45.000,8.496,0.000,driving,-1
3.700,4.909,0.612,250.063,-0.848,-0.001,-0.403,0.939,45.000,8.425,0.000,driving,-1
3.820,4.858,0.612,250.038,-0.111,0.000,-0.101,0.150,43.029,37.095,0.000,driving,-1
