Metric,Value
Agent Type,DRL_Agent
Completion Time (s),45.937
Collision Count,0
Distance Traveled (m),604.882
Average Speed (m/s),13.35653
Maximum Speed (m/s),15.00171
Minimum Speed (m/s),1.42147
Speed Standard Deviation,2.429574
Speed Consistency,0.8180984
Average Steering Angle (deg),15.7853400
Maximum Steering Angle (deg),45.00000
Steering Smoothness,0.9123037
Average Acceleration (m/s²),18.0209
Maximum Acceleration (m/s²),319.483
Average Path Deviation (m),5.285
Maximum Path Deviation (m),15.718

Lap Data
Lap,StartTime,EndTime,LapTime,AvgSpeed,MaxSpeed,MinSpeed,AvgSteering,MaxSteering,AvgAccel,MaxAccel,PathDeviation,Collisions,Efficiency
1,0.000,45.400,45.400,13.339,15.002,1.421,15.952,45.000,18.208,319.483,2007.291,0,-2.362

Checkpoint Data
CheckpointID,SegmentName,IsStart,IsEnd,SegmentTime,Timestamp,Speed
1,Checkpoint_1,False,False,0.000,3.680,14.769
2,Checkpoint_2,False,False,0.000,7.420,13.463
3,Checkpoint_3,False,False,0.000,8.920,14.886
4,Checkpoint_4,False,False,0.000,10.900,14.874
5,Checkpoint_5,False,False,0.000,11.820,13.417
6,Checkpoint_6,False,False,0.000,15.700,9.614
7,Checkpoint_7,False,False,0.000,16.640,13.986
8,Checkpoint_8,False,False,0.000,17.780,13.305
9,Checkpoint_9,False,False,0.000,19.140,14.860
10,Checkpoint_10,False,False,0.000,21.000,11.710
11,Checkpoint_11,False,False,0.000,21.800,12.560
12,Checkpoint_12,False,False,0.000,22.540,14.731
13,Checkpoint_13,False,False,0.000,23.280,14.690
14,Checkpoint_14,False,False,0.000,24.660,8.945
15,Checkpoint_15,False,False,0.000,26.300,14.608
16,Checkpoint_16,False,False,0.000,27.560,14.852
17,Checkpoint_17,False,False,0.000,29.120,14.886
18,Checkpoint_18,False,False,0.000,30.360,14.861
19,Checkpoint_19,False,False,0.000,31.840,14.885
20,Checkpoint_20,False,False,0.000,33.300,14.659
21,Checkpoint_21,False,False,0.000,34.740,8.984
22,Checkpoint_22,False,False,0.000,37.080,12.058
23,Checkpoint_23,False,False,0.000,38.400,14.877
24,Checkpoint_24,False,False,0.000,39.540,14.784
25,Checkpoint_25,False,False,0.000,40.820,12.834
26,Checkpoint_26,False,False,0.000,42.400,14.079
27,Checkpoint_27,False,False,0.000,43.280,14.886
0,Checkpoint_0,True,True,0.000,45.400,14.884
