Metric,Value
Agent Type,DRL_Agent
Completion Time (s),47.396
Collision Count,2
Distance Traveled (m),620.945
Average Speed (m/s),13.26760
Maximum Speed (m/s),15.05523
Minimum Speed (m/s),1.42147
Speed Standard Deviation,2.523474
Speed Consistency,0.8098018
Average Steering Angle (deg),13.7848100
Maximum Steering Angle (deg),45.00000
Steering Smoothness,0.9234177
Average Acceleration (m/s²),16.6918
Maximum Acceleration (m/s²),363.326
Average Path Deviation (m),5.235
Maximum Path Deviation (m),15.688

Lap Data
Lap,StartTime,EndTime,LapTime,AvgSpeed,MaxSpeed,MinSpeed,AvgSteering,MaxSteering,AvgAccel,MaxAccel,PathDeviation,Collisions,Efficiency
1,0.000,45.460,45.460,13.194,15.055,1.421,14.367,45.000,17.388,363.326,2026.969,2,-2.422

Checkpoint Data
CheckpointID,SegmentName,IsStart,IsEnd,SegmentTime,Timestamp,Speed
1,Checkpoint_1,False,False,0.000,3.680,14.885
2,Checkpoint_2,False,False,0.000,7.240,14.366
3,Checkpoint_3,False,False,0.000,8.760,14.458
4,Checkpoint_4,False,False,0.000,10.700,14.882
5,Checkpoint_5,False,False,0.000,11.660,13.243
6,Checkpoint_6,False,False,0.000,15.360,9.361
7,Checkpoint_7,False,False,0.000,16.260,14.366
8,Checkpoint_8,False,False,0.000,17.280,14.716
9,Checkpoint_9,False,False,0.000,18.600,14.886
10,Checkpoint_10,False,False,0.000,20.480,11.992
11,Checkpoint_11,False,False,0.000,21.360,12.626
12,Checkpoint_12,False,False,0.000,22.040,14.873
13,Checkpoint_13,False,False,0.000,22.820,12.098
14,Checkpoint_14,False,False,0.000,24.280,9.041
15,Checkpoint_15,False,False,0.000,25.820,14.833
16,Checkpoint_16,False,False,0.000,27.120,14.864
17,Checkpoint_17,False,False,0.000,28.660,14.886
18,Checkpoint_18,False,False,0.000,29.920,14.788
19,Checkpoint_19,False,False,0.000,31.420,14.315
20,Checkpoint_20,False,False,0.000,32.820,14.823
21,Checkpoint_21,False,False,0.000,34.640,8.044
22,Checkpoint_22,False,False,0.000,36.960,12.253
23,Checkpoint_23,False,False,0.000,38.280,14.839
24,Checkpoint_24,False,False,0.000,39.440,14.880
25,Checkpoint_25,False,False,0.000,40.740,12.648
26,Checkpoint_26,False,False,0.000,42.500,13.727
27,Checkpoint_27,False,False,0.000,43.360,14.886
0,Checkpoint_0,True,True,0.000,45.460,14.886
