Metric,Value
Agent Type,DRL_Agent
Completion Time (s),47.631
Collision Count,2
Distance Traveled (m),637.612
Average Speed (m/s),13.55125
Maximum Speed (m/s),15.00873
Minimum Speed (m/s),1.42147
Speed Standard Deviation,2.299504
Speed Consistency,0.8303106
Average Steering Angle (deg),14.0554200
Maximum Steering Angle (deg),45.00000
Steering Smoothness,0.9219143
Average Acceleration (m/s²),16.5629
Maximum Acceleration (m/s²),280.107
Average Path Deviation (m),5.316
Maximum Path Deviation (m),17.094

Lap Data
Lap,StartTime,EndTime,LapTime,AvgSpeed,MaxSpeed,MinSpeed,AvgSteering,MaxSteering,AvgAccel,MaxAccel,PathDeviation,Collisions,Efficiency
1,0.000,44.780,44.780,13.459,15.009,1.421,14.598,45.000,17.376,280.107,2005.073,2,-2.368

Checkpoint Data
CheckpointID,SegmentName,IsStart,IsEnd,SegmentTime,Timestamp,Speed
1,Checkpoint_1,False,False,0.000,3.680,14.885
2,Checkpoint_2,False,False,0.000,7.260,14.152
3,Checkpoint_3,False,False,0.000,8.720,14.875
4,Checkpoint_4,False,False,0.000,10.680,14.881
5,Checkpoint_5,False,False,0.000,11.600,13.445
6,Checkpoint_6,False,False,0.000,15.160,11.088
7,Checkpoint_7,False,False,0.000,16.060,14.325
8,Checkpoint_8,False,False,0.000,17.080,14.825
9,Checkpoint_9,False,False,0.000,18.380,14.886
10,Checkpoint_10,False,False,0.000,20.280,11.383
11,Checkpoint_11,False,False,0.000,21.420,12.423
12,Checkpoint_12,False,False,0.000,22.180,14.892
13,Checkpoint_13,False,False,0.000,22.900,14.787
14,Checkpoint_14,False,False,0.000,24.240,9.631
15,Checkpoint_15,False,False,0.000,25.820,14.798
16,Checkpoint_16,False,False,0.000,27.100,14.826
17,Checkpoint_17,False,False,0.000,28.640,14.801
18,Checkpoint_18,False,False,0.000,29.920,14.786
19,Checkpoint_19,False,False,0.000,31.400,14.751
20,Checkpoint_20,False,False,0.000,32.840,14.835
21,Checkpoint_21,False,False,0.000,34.220,12.037
22,Checkpoint_22,False,False,0.000,36.520,11.954
23,Checkpoint_23,False,False,0.000,37.860,14.577
24,Checkpoint_24,False,False,0.000,39.020,14.807
25,Checkpoint_25,False,False,0.000,40.300,12.617
26,Checkpoint_26,False,False,0.000,41.860,14.167
27,Checkpoint_27,False,False,0.000,42.740,14.860
0,Checkpoint_0,True,True,0.000,44.780,14.886
1,Checkpoint_1,False,False,0.000,47.620,14.885
