Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,-0.400,0.620,230.930,0.000,-0.618,0.010,0.618,0.000,6.422,2.269,driving,-1
0.220,-0.400,0.594,230.930,-0.001,-0.004,0.007,0.008,0.000,3.034,2.269,driving,-1
0.340,-0.400,0.603,230.929,0.000,0.078,0.000,0.078,0.000,0.375,2.269,driving,-1
0.460,-0.400,0.608,231.072,-0.001,0.012,2.068,2.068,0.000,16.027,2.244,driving,-1
0.580,-0.400,0.607,231.450,-0.001,-0.008,3.913,3.913,0.000,14.879,2.222,driving,-1
0.700,-0.400,0.608,232.038,-0.001,0.012,5.480,5.480,0.000,4.066,2.312,driving,-1
0.820,-0.400,0.608,232.822,-0.001,-0.006,7.142,7.142,0.000,12.579,2.640,driving,-1
0.940,-0.400,0.608,233.774,-0.001,-0.001,8.498,8.498,0.000,12.080,3.255,driving,-1
1.060,-0.401,0.608,234.876,-0.002,0.000,9.699,9.699,0.000,12.618,4.130,driving,-1
1.180,-0.401,0.608,236.109,-0.002,0.000,10.728,10.728,0.000,12.296,5.212,driving,-1
1.300,-0.401,0.608,237.453,-0.002,0.000,11.581,11.581,0.000,9.491,4.526,driving,-1
1.420,-0.401,0.608,238.892,-0.002,0.000,12.296,12.296,0.000,6.372,3.349,driving,-1
1.540,-0.402,0.608,240.411,-0.002,0.000,12.905,12.905,0.000,4.823,2.433,driving,-1
1.660,-0.402,0.608,241.996,-0.002,0.000,13.415,13.415,0.000,3.930,2.306,driving,-1
1.780,-0.402,0.608,243.636,-0.003,0.000,13.836,13.836,0.000,3.234,3.160,driving,-1
1.900,-0.402,0.608,245.322,-0.003,0.000,14.183,14.183,0.000,2.654,4.515,driving,-1
2.020,-0.403,0.608,247.044,-0.003,0.000,14.466,14.466,0.000,2.170,4.889,driving,-1
2.140,-0.403,0.608,248.797,-0.003,0.000,14.698,14.698,0.000,1.770,3.424,driving,-1
2.260,-0.404,0.608,250.574,-0.003,0.000,14.885,14.885,0.000,1.357,2.377,driving,-1
2.380,-0.404,0.608,252.360,-0.003,0.000,14.886,14.886,0.000,0.001,2.432,driving,-1
2.500,-0.404,0.608,254.147,-0.003,0.000,14.886,14.886,0.000,0.001,3.543,driving,-1
2.620,-0.405,0.608,255.933,-0.003,0.000,14.886,14.886,0.000,0.001,5.058,driving,-1
2.740,-0.405,0.608,257.719,-0.003,0.000,14.886,14.886,0.000,0.001,4.303,driving,-1
2.860,-0.405,0.608,259.506,-0.003,0.000,14.886,14.886,0.000,0.001,2.928,driving,-1
2.980,-0.461,0.608,261.290,-1.020,0.024,14.831,14.866,16.066,14.732,2.294,driving,-1
3.100,-0.644,0.610,263.066,-1.631,0.013,14.795,14.885,0.734,1.018,2.986,driving,-1
3.220,-0.828,0.610,264.843,-1.492,-0.005,14.811,14.885,0.000,0.927,4.354,driving,-1
3.340,-1.034,0.610,266.616,-2.122,-0.001,14.724,14.876,13.541,11.316,5.956,driving,-1
3.460,-1.407,0.610,268.361,-3.679,0.002,14.418,14.879,12.386,8.514,7.681,driving,-1
3.580,-1.906,0.610,270.074,-4.691,0.001,14.112,14.871,18.747,14.153,9.450,driving,-1
3.700,-2.618,0.610,271.706,-6.932,0.004,13.124,14.842,34.952,23.980,11.230,driving,-1
3.820,-3.589,0.610,273.198,-8.811,0.000,11.966,14.860,25.903,17.528,12.987,driving,-1
3.940,-4.784,0.611,274.514,-10.781,0.001,10.169,14.820,33.664,22.085,14.692,driving,-1
4.060,-6.170,0.610,275.631,-11.958,-0.004,8.844,14.873,18.313,9.411,13.307,driving,-1
4.180,-7.678,0.610,276.579,-13.076,-0.001,7.029,14.845,34.350,22.483,11.538,driving,-1
4.300,-9.326,0.610,277.234,-14.120,0.002,4.380,14.784,32.524,20.766,9.768,driving,-1
4.420,-11.056,0.610,277.640,-14.579,-0.002,2.840,14.853,19.958,10.444,8.038,driving,-1
4.540,-12.826,0.610,277.851,-14.837,-0.002,0.970,14.868,22.653,13.233,6.408,driving,-1
4.660,-14.610,0.610,277.909,-14.877,-0.002,0.349,14.881,6.430,0.298,4.980,driving,-1
4.780,-16.394,0.610,277.984,-14.859,0.000,0.829,14.882,0.527,4.111,3.847,driving,-1
4.900,-18.169,0.610,278.163,-14.705,0.012,2.165,14.863,16.442,16.114,3.239,driving,-1
5.020,-19.657,0.905,278.494,-12.962,4.652,3.276,14.156,2.607,6.364,3.271,driving,-1
5.140,-21.199,1.312,278.883,-12.656,2.371,3.192,13.266,0.000,20.714,3.948,driving,-1
5.260,-22.686,1.429,279.258,-12.207,-0.019,3.078,12.590,11.994,19.979,5.009,driving,-1
5.380,-24.121,1.264,279.620,-11.774,-2.323,2.969,12.363,25.886,19.270,4.416,driving,-1
5.500,-25.504,0.829,279.968,-11.357,-4.546,2.864,12.564,9.507,18.587,3.019,driving,-1
5.620,-26.699,0.923,280.265,-10.746,1.168,2.582,11.113,4.696,13.487,1.853,driving,-1
5.740,-27.991,0.958,280.534,-11.096,-0.178,1.862,11.253,20.859,15.793,0.888,driving,-1
5.860,-29.294,0.775,280.752,-10.703,-2.478,1.796,11.132,9.168,19.154,1.309,driving,-1
5.980,-30.555,0.605,280.934,-11.387,-0.113,1.456,11.480,0.000,7.473,2.441,driving,-1
6.100,-31.958,0.590,281.099,-11.960,-0.100,1.356,12.037,0.000,7.905,3.810,driving,-1
6.220,-33.431,0.597,281.249,-12.578,-0.025,1.201,12.635,0.000,9.968,4.732,driving,-1
6.340,-34.963,0.617,281.390,-13.047,0.111,1.135,13.096,0.000,7.624,3.197,driving,-1
6.460,-36.566,0.603,281.475,-13.551,-0.189,0.131,13.553,16.157,14.484,1.595,driving,-1
6.580,-38.207,0.586,281.344,-13.622,-0.015,-1.990,13.767,18.646,17.665,0.080,driving,-1
6.700,-39.853,0.590,281.046,-13.818,0.037,-2.608,14.062,2.339,2.545,1.731,driving,-1
6.820,-41.523,0.619,280.748,-14.102,-0.004,-2.453,14.314,5.022,4.664,3.427,driving,-1
6.940,-43.218,0.605,280.375,-14.018,-0.171,-3.810,14.527,21.510,16.304,5.162,driving,-1
7.060,-44.848,0.589,279.756,-13.021,0.003,-6.335,14.481,37.691,26.357,6.890,driving,-1
7.180,-46.046,0.774,278.845,-9.209,1.531,-8.543,12.654,45.000,25.156,7.728,driving,-1
7.300,-47.090,0.836,277.751,-8.551,-0.421,-9.080,12.480,39.943,19.853,6.428,driving,-1
7.420,-48.082,0.651,276.665,-7.797,-1.839,-9.553,12.467,32.303,26.660,5.253,driving,-1
7.540,-48.824,0.572,275.385,-4.541,-0.209,-11.472,12.340,45.000,37.442,4.027,driving,-1
7.660,-49.154,0.602,273.916,-1.533,0.297,-12.631,12.727,39.326,23.153,2.692,driving,-1
7.780,-49.186,0.615,272.363,0.513,0.001,-13.121,13.131,23.081,13.152,1.395,driving,-1
7.900,-49.065,0.611,270.761,1.178,-0.031,-13.510,13.561,7.116,3.493,1.112,driving,-1
8.020,-48.896,0.609,269.116,1.835,-0.002,-13.802,13.924,18.024,11.904,2.411,driving,-1
8.140,-48.532,0.610,267.473,4.033,0.006,-13.517,14.105,34.107,22.298,3.957,driving,-1
8.260,-47.880,0.610,265.904,6.243,0.003,-12.794,14.236,23.752,14.303,5.248,driving,-1
8.380,-47.065,0.610,264.385,7.003,-0.005,-12.657,14.465,7.636,2.126,3.528,driving,-1
8.500,-46.243,0.610,262.839,6.725,-0.002,-13.039,14.672,0.000,3.887,1.788,driving,-1
8.620,-45.450,0.611,261.252,6.542,-0.020,-13.345,14.863,0.000,3.885,0.325,driving,-1
8.740,-44.676,0.612,259.643,6.405,-0.046,-13.445,14.893,0.000,2.990,1.835,driving,-1
8.860,-43.913,0.610,258.028,6.363,-0.023,-13.459,14.887,2.974,2.071,3.608,driving,-1
8.980,-43.087,0.609,256.446,7.442,0.005,-12.870,14.867,19.233,15.850,5.383,driving,-1
9.100,-42.084,0.610,254.972,8.832,0.004,-11.976,14.880,12.178,7.829,7.140,driving,-1
9.220,-41.014,0.610,253.542,8.860,-0.003,-11.960,14.884,0.000,2.417,8.899,driving,-1
9.340,-39.964,0.610,252.097,8.691,-0.001,-12.085,14.885,0.000,1.382,10.670,driving,-1
9.460,-38.967,0.612,250.616,7.862,0.037,-12.621,14.869,15.003,14.371,9.959,driving,-1
9.580,-38.130,0.611,249.041,6.522,-0.033,-13.365,14.871,9.294,6.606,8.185,driving,-1
9.700,-37.353,0.610,247.433,6.514,-0.018,-13.383,14.885,0.000,1.512,6.407,driving,-1
