Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
3.720,-0.400,0.620,230.930,0.000,-0.618,0.000,0.618,0.000,6.422,2.269,driving,-1
3.840,-0.400,0.594,230.930,0.000,-0.004,0.000,0.004,0.000,3.033,2.269,driving,-1
3.960,-0.400,0.603,230.930,0.000,0.078,0.000,0.078,0.000,0.372,2.269,driving,-1
4.080,-0.400,0.608,230.930,0.000,0.012,0.000,0.012,0.000,0.441,2.269,driving,-1
4.200,-0.400,0.607,230.930,0.000,-0.008,0.000,0.008,0.000,0.019,2.269,driving,-1
4.320,-0.400,0.607,230.930,0.000,-0.003,0.000,0.003,0.000,0.053,2.269,driving,-1
4.440,-0.400,0.607,230.930,0.000,0.001,0.000,0.001,0.000,0.011,2.269,driving,-1
4.560,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.005,2.269,driving,-1
4.680,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.002,2.269,driving,-1
4.800,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
4.920,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
5.040,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
5.160,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
5.280,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
5.400,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
5.520,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
5.640,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
5.760,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
5.880,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
6.000,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
6.120,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
6.240,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
6.360,-0.400,0.607,230.930,0.000,0.000,0.800,0.800,0.000,39.992,2.269,driving,-1
6.480,-0.400,0.607,231.119,0.000,0.000,2.731,2.731,0.000,15.781,2.238,driving,-1
6.600,-0.400,0.607,231.526,-0.001,0.000,3.689,3.689,0.000,6.253,2.225,driving,-1
6.720,-0.400,0.607,231.930,-0.001,0.000,2.958,2.958,0.000,5.981,2.285,driving,-1
6.840,-0.400,0.607,232.247,-0.001,0.000,2.258,2.258,0.000,5.720,2.379,driving,-1
6.960,-0.400,0.607,232.483,0.000,0.000,1.589,1.589,0.000,5.470,2.474,driving,-1
7.080,-0.400,0.607,232.641,0.000,0.000,0.950,0.950,0.000,5.231,2.547,driving,-1
7.200,-0.401,0.607,232.724,0.000,0.000,0.338,0.338,0.000,5.003,2.589,driving,-1
7.320,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.001,2.597,driving,-1
7.440,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
7.560,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
7.680,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
7.800,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
7.920,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
8.040,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
8.160,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
8.280,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
8.400,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
8.520,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
8.640,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
8.760,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
8.880,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
9.000,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
9.120,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
9.240,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
9.360,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
9.480,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
9.600,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
9.720,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
9.840,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
9.960,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
10.080,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
10.200,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
10.320,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
10.440,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
10.560,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
10.680,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
10.800,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
10.920,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
11.040,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
11.160,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
11.280,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
11.400,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
11.520,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
11.640,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
11.760,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
11.880,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
12.000,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
12.120,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
12.240,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
12.360,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
12.480,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
12.600,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
12.720,-0.401,0.607,232.739,0.000,0.000,0.000,0.000,0.000,0.000,2.597,driving,-1
