Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,-0.400,0.620,230.930,0.000,-0.618,0.010,0.618,0.000,6.422,2.269,driving,-1
0.220,-0.400,0.594,230.930,-0.001,-0.004,0.007,0.008,0.000,3.034,2.269,driving,-1
0.340,-0.400,0.603,230.929,0.000,0.078,0.000,0.078,0.000,0.375,2.269,driving,-1
0.460,-0.400,0.608,230.929,0.000,0.012,-0.001,0.012,0.000,0.441,2.269,driving,-1
0.580,-0.400,0.607,230.967,0.000,-0.008,1.098,1.098,0.000,16.496,2.262,driving,-1
0.700,-0.400,0.607,231.233,-0.001,-0.003,3.009,3.009,0.000,15.479,2.227,driving,-1
0.820,-0.400,0.607,231.720,-0.001,0.000,4.781,4.781,0.000,14.241,2.245,driving,-1
0.940,-0.400,0.608,232.408,-0.001,-0.003,6.401,6.401,0.000,14.928,2.441,driving,-1
1.060,-0.400,0.608,233.277,-0.001,-0.004,7.817,7.817,0.000,10.421,2.912,driving,-1
1.180,-0.401,0.608,234.307,-0.001,0.000,9.068,9.068,0.000,7.581,3.663,driving,-1
1.300,-0.401,0.608,235.477,-0.002,0.000,10.151,10.151,0.000,4.406,4.647,driving,-1
1.420,-0.401,0.608,236.768,-0.002,0.000,11.102,11.102,0.000,3.615,5.134,driving,-1
1.540,-0.401,0.608,238.162,-0.002,0.000,11.925,11.925,0.000,4.634,3.925,driving,-1
1.660,-0.388,0.608,239.642,0.364,0.000,12.594,12.599,9.830,9.056,2.822,driving,-1
1.780,-0.240,0.608,241.181,2.036,0.005,12.907,13.067,25.564,18.330,2.076,driving,-1
1.900,0.110,0.608,242.738,3.346,0.003,13.066,13.487,10.529,6.175,2.178,driving,-1
2.020,0.512,0.609,244.336,3.280,0.000,13.492,13.884,0.000,3.961,3.221,driving,-1
2.140,0.895,0.609,245.982,3.148,0.003,13.864,14.217,0.000,2.910,4.681,driving,-1
2.260,1.230,0.609,247.673,2.299,0.004,14.275,14.459,14.687,13.396,3.769,driving,-1
2.380,1.360,0.613,249.409,0.067,0.017,14.549,14.549,30.534,21.956,2.040,driving,-1
2.500,1.199,0.611,251.149,-2.183,-0.081,14.463,14.627,20.124,14.029,0.675,driving,-1
2.620,0.875,0.608,252.886,-2.846,-0.001,14.524,14.800,4.326,1.558,1.770,driving,-1
2.740,0.557,0.608,254.642,-2.524,0.004,14.669,14.884,0.000,2.391,3.487,driving,-1
2.860,0.270,0.608,256.405,-2.317,-0.003,14.704,14.885,0.000,1.376,5.229,driving,-1
2.980,0.000,0.608,258.171,-2.197,-0.003,14.723,14.886,0.000,0.800,3.708,driving,-1
3.100,-0.258,0.608,259.938,-2.127,-0.002,14.733,14.886,0.000,0.463,2.547,driving,-1
3.220,-0.511,0.608,261.707,-2.086,0.016,14.740,14.887,0.000,0.356,2.362,driving,-1
3.340,-0.759,0.610,263.476,-2.061,0.007,14.742,14.886,0.000,0.347,3.322,driving,-1
3.460,-1.032,0.610,265.241,-2.640,-0.004,14.641,14.877,12.390,10.883,4.794,driving,-1
3.580,-1.482,0.610,266.965,-4.677,0.004,14.099,14.855,28.700,21.506,6.480,driving,-1
3.700,-2.169,0.610,268.610,-6.241,0.000,13.508,14.880,12.864,7.610,8.249,driving,-1
3.820,-2.942,0.610,270.220,-6.668,-0.003,13.304,14.881,12.072,7.707,10.033,driving,-1
3.940,-3.842,0.610,271.760,-8.118,0.000,12.463,14.874,17.399,11.713,11.815,driving,-1
4.060,-4.855,0.610,273.231,-8.471,0.000,12.237,14.883,1.387,2.462,13.593,driving,-1
4.180,-5.861,0.610,274.706,-8.505,-0.001,12.214,14.883,9.196,5.995,14.003,driving,-1
4.300,-6.959,0.610,276.112,-9.750,0.001,11.214,14.860,25.117,19.039,12.387,driving,-1
4.420,-8.263,0.610,277.320,-11.677,0.008,9.125,14.820,40.464,26.621,10.706,driving,-1
4.540,-9.789,0.611,278.215,-13.374,0.003,6.198,14.741,45.000,28.054,8.957,driving,-1
4.660,-11.467,0.611,278.744,-14.321,-0.005,3.193,14.672,37.386,23.434,7.201,driving,-1
4.780,-13.213,0.610,278.974,-14.668,-0.005,1.202,14.717,21.468,10.935,5.511,driving,-1
4.900,-14.986,0.610,279.075,-14.837,-0.003,0.769,14.857,6.149,1.564,3.936,driving,-1
5.020,-16.766,0.610,279.209,-14.822,0.000,1.334,14.882,0.000,3.799,2.598,driving,-1
5.140,-18.542,0.611,279.394,-14.774,0.071,1.667,14.868,0.000,4.018,2.044,driving,-1
5.260,-20.039,0.995,279.591,-13.345,4.359,1.831,14.158,0.000,11.852,2.610,driving,-1
5.380,-21.607,1.345,279.806,-12.872,1.899,1.766,13.130,0.000,20.570,3.799,driving,-1
5.500,-23.120,1.406,280.014,-12.415,-0.473,1.704,12.540,0.000,19.841,5.151,driving,-1
5.620,-24.579,1.189,280.214,-11.975,-2.762,1.643,12.399,0.000,19.137,3.774,driving,-1
5.740,-25.823,0.774,280.385,-10.252,1.514,1.549,10.478,0.000,313.645,2.550,driving,-1
5.860,-27.103,0.922,280.577,-10.549,0.634,1.587,10.687,0.000,15.174,1.343,driving,-1
5.980,-28.415,0.956,280.774,-10.984,-0.495,1.654,11.119,0.000,19.757,0.681,driving,-1
6.100,-29.706,0.736,280.968,-10.594,-2.783,1.595,11.069,4.040,19.056,1.607,driving,-1
6.220,-30.951,0.577,281.108,-10.678,0.126,0.466,10.689,20.422,21.495,2.807,driving,-1
6.340,-32.278,0.610,281.020,-11.309,0.248,-1.501,11.411,23.441,15.245,4.137,driving,-1
6.460,-33.680,0.616,280.779,-11.930,-0.091,-2.212,12.134,6.886,7.010,4.525,driving,-1
6.580,-35.160,0.610,280.535,-12.605,-0.014,-1.910,12.749,0.000,5.735,3.125,driving,-1
6.700,-36.712,0.610,280.317,-13.163,0.008,-1.762,13.281,0.000,4.341,1.814,driving,-1
6.820,-38.324,0.611,280.110,-13.617,-0.008,-1.704,13.723,0.000,3.374,1.309,driving,-1
6.940,-39.985,0.610,279.907,-13.989,-0.006,-1.687,14.090,0.000,2.859,2.364,driving,-1
7.060,-41.672,0.610,279.632,-14.034,0.003,-2.937,14.338,22.718,18.190,3.936,driving,-1
7.180,-43.319,0.610,279.118,-13.389,0.008,-5.374,14.427,39.814,26.459,5.645,driving,-1
7.300,-44.826,0.613,278.272,-11.884,-0.038,-8.219,14.450,45.000,25.963,7.367,driving,-1
7.420,-46.103,0.613,277.110,-9.684,0.005,-10.686,14.421,45.000,27.663,6.059,driving,-1
7.540,-47.081,0.610,275.690,-7.012,-0.011,-12.562,14.387,45.000,26.731,4.412,driving,-1
7.660,-47.720,0.610,274.092,-4.084,0.008,-13.768,14.361,45.000,26.314,2.716,driving,-1
7.780,-47.997,0.611,272.396,-1.063,-0.001,-14.302,14.341,38.360,22.532,0.997,driving,-1
7.900,-47.971,0.610,270.671,0.936,-0.004,-14.404,14.434,25.899,13.781,0.766,driving,-1
8.020,-47.797,0.610,268.936,2.057,-0.003,-14.444,14.590,25.778,15.592,2.503,driving,-1
8.140,-47.381,0.613,267.236,4.549,0.028,-13.875,14.602,37.550,23.209,4.249,driving,-1
8.260,-46.628,0.614,265.661,7.466,0.003,-12.498,14.558,45.000,26.841,4.494,driving,-1
8.380,-45.562,0.611,264.284,9.793,-0.023,-10.740,14.535,35.078,21.659,2.899,driving,-1
8.500,-44.293,0.611,263.081,10.999,-0.043,-9.659,14.639,18.866,10.180,1.885,driving,-1
8.620,-42.999,0.609,261.882,10.415,-0.001,-10.436,14.744,9.029,13.366,2.219,driving,-1
8.740,-41.853,0.610,260.533,8.878,0.010,-11.818,14.782,18.463,17.043,3.429,driving,-1
8.860,-41.172,0.610,259.126,2.090,-0.006,-13.383,13.546,26.747,2.064,4.602,driving,-1
8.980,-40.984,0.610,257.501,0.982,-0.003,-13.679,13.715,34.508,10.752,5.726,driving,-1
9.100,-40.911,0.609,255.846,0.472,-0.007,-13.875,13.883,19.558,1.424,7.007,driving,-1
9.220,-40.765,0.610,254.180,2.006,0.008,-13.832,13.977,11.407,17.780,8.466,driving,-1
9.340,-40.360,0.611,252.548,4.427,0.010,-13.356,14.070,26.374,22.596,10.083,driving,-1
9.460,-39.633,0.613,251.022,7.285,0.048,-12.133,14.152,42.149,28.821,10.598,driving,-1
9.580,-38.591,0.613,249.678,9.511,-0.057,-10.616,14.253,25.002,16.427,8.948,driving,-1
9.700,-37.401,0.615,248.431,9.819,0.015,-10.623,14.466,7.005,9.036,7.367,driving,-1
