Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
6.700,-0.400,0.620,230.930,0.000,-0.618,0.000,0.618,0.000,6.421,2.269,driving,-1
6.820,-0.400,0.594,230.930,0.000,-0.004,0.000,0.004,0.000,3.033,2.269,driving,-1
6.940,-0.400,0.603,230.930,0.000,0.078,0.000,0.078,0.000,0.373,2.269,driving,-1
7.060,-0.400,0.608,230.930,0.000,0.012,0.000,0.012,0.000,0.441,2.269,driving,-1
7.180,-0.400,0.607,230.930,0.000,-0.008,0.000,0.008,0.000,0.019,2.269,driving,-1
7.300,-0.400,0.607,230.930,0.000,-0.003,0.350,0.350,0.000,17.505,2.269,driving,-1
7.420,-0.400,0.607,231.085,0.000,-0.003,2.647,2.647,0.000,20.825,2.242,driving,-1
7.540,-0.400,0.606,231.534,-0.001,-0.001,5.066,5.066,0.000,19.422,2.225,driving,-1
7.660,-0.400,0.608,232.260,-0.001,-0.004,7.363,7.363,0.000,28.413,2.384,driving,-1
7.780,-0.400,0.607,233.234,-0.001,-0.004,9.282,9.282,0.000,24.140,2.884,driving,-1
7.900,-0.401,0.607,234.426,-0.001,0.000,10.939,10.939,0.000,20.027,3.758,driving,-1
8.020,-0.393,0.606,235.860,0.081,-0.007,13.184,13.185,0.000,21.794,4.984,driving,-1
8.140,-0.384,0.606,237.478,0.072,0.003,13.467,13.468,0.000,0.722,4.496,driving,-1
8.260,-0.376,0.607,239.090,0.065,0.006,13.156,13.156,0.000,4.627,3.186,driving,-1
8.380,-0.368,0.607,240.622,0.058,0.005,12.236,12.237,0.000,9.409,2.324,driving,-1
8.500,-0.362,0.608,242.025,0.051,0.001,11.133,11.133,0.000,9.022,2.275,driving,-1
8.620,-0.330,0.608,243.401,0.767,-0.002,12.129,12.154,14.961,14.571,2.944,driving,-1
8.740,-0.119,0.607,244.909,3.031,0.005,13.126,13.471,23.755,21.792,4.016,driving,-1
8.860,0.370,0.608,246.547,4.957,0.001,14.165,15.008,7.528,11.259,5.062,driving,-1
8.980,1.002,0.608,248.311,5.309,0.000,15.148,16.051,6.004,9.881,3.192,driving,-1
9.100,1.581,0.609,250.218,3.924,-0.012,16.520,16.979,22.049,21.231,1.202,driving,-1
9.220,1.896,0.609,252.281,0.771,0.000,17.527,17.544,38.916,32.069,0.889,driving,-1
9.340,1.777,0.610,254.377,-2.939,0.017,17.011,17.263,31.362,27.994,2.983,driving,-1
9.460,1.276,0.611,256.340,-5.244,-0.025,15.545,16.405,14.887,19.620,4.976,driving,-1
9.580,0.589,0.609,258.102,-5.762,-0.028,13.744,14.903,0.000,21.876,3.520,driving,-1
9.700,-0.051,0.608,259.598,-4.632,0.001,10.704,11.663,0.000,32.681,2.603,driving,-1
9.820,-0.512,0.608,260.650,-2.748,0.003,6.260,6.837,3.817,45.331,2.459,driving,-1
9.940,-0.696,0.608,261.104,-0.107,0.008,0.687,0.695,20.302,53.848,2.543,driving,-1
10.060,-0.652,0.609,260.973,0.750,0.005,-2.341,2.458,19.012,20.974,2.519,driving,-1
10.180,-0.528,0.608,260.598,1.168,-0.013,-3.352,3.550,1.923,5.628,2.490,driving,-1
10.300,-0.370,0.607,260.164,1.316,-0.003,-3.561,3.796,0.000,0.263,2.522,driving,-1
10.420,-0.214,0.607,259.746,1.191,-0.002,-3.184,3.400,0.000,6.209,2.627,driving,-1
10.540,-0.084,0.607,259.400,0.942,0.000,-2.510,2.681,0.000,5.881,2.766,driving,-1
10.660,0.016,0.607,259.133,0.701,0.001,-1.866,1.993,0.000,5.624,2.901,driving,-1
10.780,0.088,0.607,258.941,0.470,0.001,-1.250,1.335,0.000,5.379,3.010,driving,-1
10.900,0.133,0.607,258.821,0.248,0.000,-0.661,0.707,0.000,5.144,3.084,driving,-1
11.020,0.152,0.607,258.770,0.037,0.000,-0.098,0.105,0.000,4.919,3.116,driving,-1
11.140,0.153,0.607,258.768,0.000,0.000,0.000,0.000,0.000,0.001,3.117,driving,-1
11.260,0.153,0.607,258.768,0.000,0.000,0.000,0.000,0.000,0.000,3.117,driving,-1
11.380,0.153,0.607,258.768,0.000,0.000,0.000,0.000,0.000,0.000,3.117,driving,-1
11.500,0.153,0.607,258.768,0.000,0.000,0.000,0.000,0.000,0.000,3.117,driving,-1
11.620,0.153,0.607,258.768,0.000,0.000,0.000,0.000,0.000,0.000,3.117,driving,-1
11.740,0.147,0.607,258.788,-0.316,0.000,0.976,1.026,10.780,16.864,3.105,driving,-1
11.860,0.093,0.607,259.028,-0.533,-0.004,3.410,3.452,23.453,22.125,2.937,driving,-1
11.980,0.031,0.608,259.592,-0.564,0.019,6.304,6.329,7.674,31.913,2.548,driving,-1
12.100,-0.065,0.607,260.512,-1.059,-0.012,9.282,9.343,0.000,33.546,2.092,driving,-1
12.220,-0.237,0.607,261.772,-2.067,0.008,11.791,11.971,13.362,28.027,2.102,driving,-1
12.340,-0.602,0.609,263.254,-3.985,0.011,12.311,12.940,15.976,14.195,3.062,driving,-1
12.460,-1.141,0.609,264.722,-4.675,-0.001,11.989,12.869,0.000,2.155,4.460,driving,-1
12.580,-1.689,0.609,266.135,-4.417,0.003,11.386,12.212,0.000,7.590,5.904,driving,-1
12.700,-2.194,0.610,267.441,-4.006,0.003,10.362,11.109,0.000,9.006,7.263,driving,-1
12.820,-2.642,0.610,268.601,-3.104,0.000,8.047,8.625,0.000,33.823,8.481,driving,-1
12.940,-2.925,0.610,269.337,-1.564,-0.023,4.063,4.354,0.000,15.850,9.256,driving,-1
13.060,-3.079,0.609,269.737,-1.054,0.001,2.743,2.938,0.000,9.456,9.679,driving,-1
13.180,-3.189,0.609,270.023,-0.775,0.000,2.019,2.162,0.000,5.684,9.982,driving,-1
13.300,-3.270,0.609,270.233,-0.537,0.000,1.398,1.498,0.000,5.436,10.203,driving,-1
13.420,-3.322,0.609,270.370,-0.309,0.000,0.805,0.862,0.000,5.198,10.349,driving,-1
