Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,-0.400,0.631,230.930,-0.001,-0.414,0.005,0.414,0.000,5.523,2.269,driving,-1
0.220,-0.400,0.608,230.930,-0.001,-0.075,0.005,0.075,0.000,1.826,2.269,driving,-1
0.340,-0.400,0.606,230.930,0.000,0.002,0.000,0.002,0.000,0.150,2.269,driving,-1
0.460,-0.400,0.606,231.067,0.000,0.002,2.005,2.005,0.000,15.725,2.245,driving,-1
0.580,-0.400,0.606,231.437,-0.001,0.000,3.842,3.842,0.000,14.968,2.221,driving,-1
0.700,-0.400,0.609,232.019,-0.001,-0.013,5.560,5.560,0.000,13.082,2.307,driving,-1
0.820,-0.400,0.608,232.794,-0.001,-0.003,6.807,6.807,0.000,5.465,2.625,driving,-1
0.940,-0.401,0.608,233.584,-0.001,-0.001,6.863,6.863,0.000,13.496,3.119,driving,-1
1.060,-0.401,0.608,234.513,-0.002,0.000,8.357,8.357,0.000,11.950,3.829,driving,-1
1.180,-0.401,0.608,235.612,-0.002,0.000,9.702,9.702,0.000,10.679,4.767,driving,-1
1.300,-0.401,0.608,236.861,-0.002,0.000,10.894,10.894,0.000,9.413,5.050,driving,-1
1.420,-0.401,0.608,238.243,-0.002,0.000,11.938,11.938,0.000,8.197,3.858,driving,-1
1.540,-0.402,0.608,239.740,-0.003,0.000,12.841,12.841,0.000,7.062,2.774,driving,-1
1.660,-0.402,0.608,241.336,-0.003,0.000,13.615,13.615,0.000,6.027,2.227,driving,-1
1.780,-0.402,0.608,243.017,0.022,0.000,14.273,14.273,1.494,5.257,2.755,driving,-1
1.900,-0.341,0.608,244.767,0.896,0.001,14.777,14.804,6.699,6.689,4.007,driving,-1
2.020,-0.241,0.608,246.555,0.566,0.001,14.928,14.938,8.714,8.620,5.263,driving,-1
2.140,-0.293,0.608,248.344,-1.323,0.000,14.859,14.917,24.985,19.997,3.715,driving,-1
2.260,-0.595,0.607,250.109,-3.143,-0.003,14.602,14.936,13.028,9.097,2.743,driving,-1
2.380,-0.993,0.607,251.857,-3.270,-0.004,14.581,14.943,0.000,2.274,2.858,driving,-1
2.500,-1.317,0.607,253.619,-2.085,-0.002,14.780,14.926,16.083,15.250,3.852,driving,-1
2.620,-1.478,0.607,255.404,-1.082,-0.001,14.904,14.943,2.717,1.585,5.196,driving,-1
2.740,-1.614,0.606,257.192,-1.154,-0.001,14.899,14.944,0.000,0.521,5.435,driving,-1
2.860,-1.756,0.606,258.979,-1.202,-0.001,14.896,14.944,0.000,0.323,4.325,driving,-1
2.980,-1.902,0.606,260.767,-1.231,-0.001,14.893,14.944,0.000,0.197,3.786,driving,-1
3.100,-2.051,0.610,262.553,-1.247,0.090,14.871,14.923,0.000,4.784,4.051,driving,-1
3.220,-2.202,0.610,264.341,-1.258,-0.002,14.891,14.944,0.000,0.098,4.994,driving,-1
3.340,-2.353,0.610,266.128,-1.265,0.000,14.891,14.944,0.000,0.044,6.317,driving,-1
3.460,-2.505,0.610,267.914,-1.269,0.000,14.890,14.944,0.000,0.027,7.830,driving,-1
3.580,-2.697,0.610,269.697,-2.060,0.000,14.790,14.933,14.111,12.554,9.456,driving,-1
3.700,-3.088,0.610,271.442,-4.262,0.001,14.290,14.912,30.342,22.541,11.186,driving,-1
3.820,-3.802,0.610,273.078,-7.229,0.001,13.031,14.901,45.000,29.375,12.969,driving,-1
3.940,-4.847,0.610,274.526,-9.602,-0.001,11.407,14.910,28.756,20.049,14.731,driving,-1
4.060,-6.099,0.610,275.804,-11.023,0.000,10.050,14.917,27.818,19.302,13.296,driving,-1
4.180,-7.542,0.610,276.855,-12.773,0.001,7.675,14.901,43.988,28.090,11.550,driving,-1
4.300,-9.166,0.610,277.599,-13.959,-0.001,5.252,14.915,27.633,18.132,9.764,driving,-1
4.420,-10.875,0.610,278.136,-14.355,-0.001,4.133,14.938,11.638,4.220,7.983,driving,-1
4.540,-12.595,0.610,278.642,-14.282,0.000,4.384,14.940,0.000,4.065,6.211,driving,-1
4.660,-14.310,0.610,279.165,-14.359,0.000,4.127,14.940,10.352,6.752,4.452,driving,-1
4.780,-16.037,0.610,279.649,-14.382,0.000,4.057,14.944,3.587,1.297,2.753,driving,-1
4.900,-17.778,0.610,280.072,-14.642,0.000,2.904,14.927,19.364,15.533,1.384,driving,-1
5.020,-19.533,0.728,280.329,-13.099,2.614,1.838,13.483,3.965,99.157,1.742,driving,-1
5.140,-21.150,1.133,280.574,-13.421,2.994,2.149,13.918,0.000,46.279,3.103,driving,-1
5.260,-22.781,1.351,280.835,-13.584,0.835,2.178,13.782,11.247,19.620,4.655,driving,-1
5.380,-24.411,1.287,281.096,-13.584,-1.519,2.178,13.841,27.751,19.620,3.762,driving,-1
5.500,-26.097,0.873,281.331,-14.392,-4.445,2.035,15.200,21.618,20.824,2.064,driving,-1
5.620,-27.436,0.899,281.462,-9.876,1.775,0.712,10.059,5.834,7.997,0.725,driving,-1
5.740,-28.681,1.049,281.579,-10.941,0.658,1.250,11.032,0.000,20.878,0.550,driving,-1
5.860,-30.089,0.949,281.756,-12.247,-1.870,1.631,12.495,0.000,22.294,1.961,driving,-1
5.980,-31.634,0.563,281.975,-13.207,-4.084,2.011,13.970,0.000,14.037,3.521,driving,-1
6.100,-33.068,0.580,282.256,-12.327,0.043,2.619,12.602,3.124,7.870,4.981,driving,-1
6.220,-34.607,0.611,282.552,-13.221,0.103,2.105,13.388,19.129,17.098,3.732,driving,-1
6.340,-36.232,0.595,282.638,-13.659,-0.235,-0.485,13.670,29.538,19.139,2.286,driving,-1
6.460,-37.905,0.592,282.472,-14.143,0.023,-1.763,14.253,13.613,6.775,1.093,driving,-1
6.580,-39.647,0.593,282.257,-14.778,0.011,-1.709,14.877,3.483,5.238,1.711,driving,-1
6.700,-41.422,0.594,282.003,-14.701,0.007,-2.643,14.936,19.649,14.276,3.316,driving,-1
6.820,-43.146,0.595,281.526,-14.031,0.016,-5.055,14.914,35.866,24.801,4.987,driving,-1
6.940,-44.727,0.617,280.706,-12.464,1.035,-8.016,14.855,45.000,58.522,6.604,driving,-1
7.060,-46.089,0.614,279.556,-10.602,-0.035,-10.445,14.883,30.688,20.411,8.143,driving,-1
7.180,-47.234,0.611,278.185,-8.582,-0.012,-12.183,14.902,40.626,25.966,6.836,driving,-1
7.300,-48.062,0.610,276.606,-5.640,-0.002,-13.787,14.896,45.000,28.065,5.194,driving,-1
7.420,-48.516,0.610,274.881,-2.416,0.000,-14.698,14.895,45.000,27.928,3.486,driving,-1
7.540,-48.608,0.622,273.094,0.143,-0.092,-14.954,14.955,33.729,18.558,1.739,driving,-1
7.660,-48.476,0.642,271.306,1.525,0.225,-14.895,14.975,17.585,27.235,0.330,driving,-1
7.780,-48.300,0.616,269.525,1.501,-0.330,-14.897,14.976,4.276,4.180,1.893,driving,-1
7.900,-48.036,0.607,267.755,2.926,0.057,-14.651,14.940,20.397,19.133,3.660,driving,-1
8.020,-47.523,0.601,266.043,5.336,-0.020,-13.936,14.922,30.299,21.830,5.196,driving,-1
8.140,-46.755,0.599,264.425,6.928,-0.024,-13.245,14.947,14.150,8.145,3.406,driving,-1
8.260,-45.951,0.596,262.822,6.563,-0.011,-13.437,14.954,0.000,2.887,1.613,driving,-1
8.380,-45.182,0.599,261.202,6.339,0.055,-13.570,14.978,0.000,3.016,0.210,driving,-1
8.500,-44.440,0.616,259.581,6.281,0.038,-13.426,14.823,4.962,8.477,1.970,driving,-1
8.620,-43.604,0.610,257.994,7.539,-0.007,-12.885,14.928,21.045,16.585,3.758,driving,-1
8.740,-42.554,0.610,256.548,9.700,0.000,-11.318,14.906,37.393,25.790,5.521,driving,-1
8.860,-41.254,0.610,255.321,11.237,-0.003,-9.829,14.929,2.752,1.269,7.239,driving,-1
8.980,-39.955,0.610,254.088,10.333,0.001,-10.768,14.924,18.621,16.600,8.989,driving,-1
9.100,-38.848,0.610,252.685,8.296,0.001,-12.386,14.908,35.071,25.107,10.774,driving,-1
9.220,-38.005,0.610,251.108,6.254,-0.001,-13.552,14.926,19.938,14.387,10.105,driving,-1
9.340,-37.312,0.611,249.455,5.638,-0.124,-13.851,14.955,3.909,7.823,8.326,driving,-1
9.460,-36.611,0.609,247.805,5.955,0.002,-13.718,14.955,0.000,3.378,6.557,driving,-1
9.580,-35.885,0.610,246.165,6.112,0.001,-13.637,14.944,0.000,1.165,4.810,driving,-1
9.700,-35.186,0.612,244.515,5.331,0.128,-13.908,14.895,14.871,17.688,3.107,driving,-1
9.820,-34.655,0.612,242.806,3.815,0.007,-14.471,14.965,13.098,12.646,1.491,driving,-1
9.940,-34.211,0.609,241.068,3.926,0.007,-14.421,14.946,7.115,8.531,1.021,driving,-1
10.060,-33.629,0.610,239.376,5.672,0.001,-13.797,14.917,23.480,19.571,2.553,driving,-1
10.180,-32.803,0.610,237.789,7.440,-0.002,-12.951,14.936,1.053,1.421,4.327,driving,-1
10.300,-31.973,0.610,236.201,6.339,0.000,-13.512,14.925,17.602,16.016,4.786,driving,-1
10.420,-31.368,0.610,234.520,3.971,0.001,-14.370,14.908,33.460,24.356,3.204,driving,-1
10.540,-31.067,0.610,232.757,1.624,-0.001,-14.836,14.925,20.430,14.970,1.739,driving,-1
10.660,-30.939,0.616,230.969,0.908,0.172,-14.920,14.949,3.993,2.614,1.319,driving,-1
10.780,-30.806,0.700,229.177,1.070,1.140,-14.838,14.920,7.259,11.284,2.629,driving,-1
10.900,-30.786,0.897,227.394,-0.714,1.966,-14.747,14.894,23.245,20.949,4.260,driving,-1
11.020,-31.074,1.189,225.657,-3.611,2.719,-14.123,14.829,30.101,25.161,5.867,driving,-1
11.140,-31.652,1.556,224.006,-5.402,3.293,-13.487,14.897,13.639,9.870,7.433,driving,-1
11.260,-32.317,1.992,222.400,-5.420,3.830,-13.340,14.899,2.050,3.643,9.021,driving,-1
11.380,-33.015,2.475,220.827,-6.264,4.161,-12.788,14.835,18.333,18.512,10.174,driving,-1
11.500,-33.902,2.972,219.364,-8.108,4.077,-11.790,14.879,21.092,14.983,8.791,driving,-1
11.620,-34.940,3.456,217.999,-8.972,3.862,-11.265,14.910,15.212,12.681,7.416,driving,-1
11.740,-36.112,3.880,216.734,-10.433,3.350,-9.993,14.830,31.515,20.793,6.082,driving,-1
11.860,-37.502,4.215,215.682,-12.452,2.435,-7.808,14.898,45.000,31.047,4.742,driving,-1
11.980,-39.099,4.452,214.942,-13.925,1.634,-5.037,14.898,45.000,24.629,3.424,driving,-1
12.100,-40.830,4.584,214.554,-14.769,0.748,-1.970,14.919,45.000,27.489,2.309,driving,-1
12.220,-42.609,4.618,214.542,-14.863,-0.020,1.239,14.914,41.246,28.432,1.927,driving,-1
12.340,-44.362,4.613,214.884,-14.434,-0.038,3.763,14.917,24.871,14.835,2.665,driving,-1
12.460,-46.101,4.611,215.314,-14.619,-0.007,2.998,14.923,12.718,15.188,4.069,driving,-1
12.580,-47.877,4.611,215.523,-14.894,-0.001,0.829,14.917,18.529,16.908,4.400,driving,-1
12.700,-49.669,4.611,215.540,-14.943,-0.001,-0.097,14.943,2.445,1.279,2.665,driving,-1
12.820,-51.462,4.611,215.535,-14.944,0.000,-0.014,14.944,0.000,0.557,1.143,driving,-1
12.940,-53.256,4.664,215.538,-14.737,1.281,0.051,14.793,0.000,15.461,1.389,driving,-1
13.060,-54.884,5.084,215.546,-13.434,4.189,0.081,14.072,0.000,7.932,2.837,driving,-1
13.180,-56.515,5.445,215.556,-13.596,2.031,0.083,13.747,0.000,19.620,4.416,driving,-1
13.300,-58.146,5.524,215.566,-13.596,-0.324,0.083,13.600,0.000,19.620,4.128,driving,-1
13.420,-59.778,5.320,215.576,-13.596,-2.678,0.083,13.857,0.000,19.620,2.551,driving,-1
13.540,-61.396,4.857,215.586,-13.139,-3.877,0.082,13.699,0.000,44.465,1.149,driving,-1
13.660,-62.652,4.706,215.642,-10.529,-2.272,0.416,10.779,0.000,19.620,0.909,driving,-1
13.780,-63.663,4.797,215.670,-7.986,1.079,0.225,8.062,0.000,35.955,1.659,driving,-1
13.900,-64.689,5.001,215.696,-8.708,2.256,0.212,8.998,0.000,10.108,2.608,driving,-1
14.020,-65.790,5.038,215.723,-9.202,-0.855,0.224,9.245,0.000,19.620,3.673,driving,-1
14.140,-66.891,4.778,215.750,-8.982,-2.864,0.214,9.430,0.000,11.271,4.755,driving,-1
14.260,-67.891,4.854,215.780,-8.604,1.693,0.263,8.773,0.000,17.021,5.743,driving,-1
14.380,-68.978,4.891,215.808,-9.197,-1.031,0.220,9.257,9.842,19.620,6.821,driving,-1
14.500,-70.038,4.736,215.833,-8.188,0.099,0.149,8.190,1.118,20.637,7.876,driving,-1
14.620,-71.086,4.867,215.843,-8.976,1.847,0.070,9.164,0.000,15.223,8.921,driving,-1
14.740,-72.228,5.001,215.851,-9.740,0.217,0.062,9.742,0.000,19.620,9.972,driving,-1
14.860,-73.397,4.862,215.858,-9.740,-2.138,0.062,9.972,0.000,19.620,8.805,driving,-1
14.980,-74.548,4.577,215.850,-9.547,-0.084,-0.442,9.558,12.417,89.373,7.657,driving,-1
15.100,-75.787,4.605,215.684,-10.689,0.106,-1.865,10.851,13.483,10.613,6.439,driving,-1
15.220,-77.141,4.608,215.440,-11.704,0.008,-2.026,11.878,0.000,8.602,5.138,driving,-1
15.340,-78.612,4.609,215.204,-12.636,-0.001,-1.934,12.783,1.236,7.480,3.774,driving,-1
15.460,-80.189,4.608,215.030,-13.486,0.000,-0.882,13.515,17.346,15.485,2.434,driving,-1
15.580,-81.853,4.608,215.031,-14.121,0.000,0.413,14.127,7.752,7.051,1.433,driving,-1
15.700,-83.588,4.576,215.081,-14.760,-0.579,0.393,14.777,0.000,11.722,1.944,driving,-1
15.820,-85.368,4.438,215.140,-14.875,-1.541,0.755,14.973,11.261,9.345,3.434,driving,-1
15.940,-87.128,4.202,215.339,-14.554,-2.248,2.526,14.942,27.656,18.571,5.063,driving,-1
16.060,-88.818,3.891,215.830,-13.644,-2.838,5.399,14.945,43.895,30.637,6.661,driving,-1
16.180,-90.344,3.524,216.683,-11.965,-3.256,8.356,14.952,45.000,27.725,8.165,driving,-1
16.300,-91.628,3.120,217.860,-9.699,-3.438,10.825,14.935,45.000,26.951,9.553,driving,-1
16.420,-92.614,2.689,219.291,-7.135,-3.636,12.622,14.948,36.753,24.253,10.817,driving,-1
16.540,-93.333,2.252,220.876,-5.233,-3.654,13.558,14.985,26.192,17.210,10.616,driving,-1
16.660,-93.793,1.830,222.556,-2.600,-3.398,14.304,14.930,42.318,26.237,9.018,driving,-1
16.780,-93.906,1.444,224.303,0.118,-3.038,14.636,14.948,29.130,18.678,7.332,driving,-1
16.900,-93.733,1.115,226.058,2.588,-2.473,14.481,14.917,38.643,25.763,5.591,driving,-1
17.020,-93.255,0.861,227.768,4.806,-1.818,14.025,14.937,22.681,15.298,3.815,driving,-1
17.140,-92.709,0.684,229.473,3.931,-1.180,14.364,14.938,11.253,17.307,2.027,driving,-1
17.260,-92.394,0.608,231.239,1.877,-0.222,14.821,14.941,10.686,12.313,0.287,driving,-1
17.380,-92.190,0.606,233.025,1.722,0.087,14.855,14.955,0.000,1.277,1.596,driving,-1
17.500,-92.024,0.609,234.809,0.891,0.010,14.905,14.931,15.103,12.925,3.384,driving,-1
17.620,-91.970,0.610,236.600,0.545,0.002,14.930,14.940,5.509,6.610,4.832,driving,-1
17.740,-91.799,0.613,238.383,2.221,0.005,14.764,14.930,21.959,17.386,3.068,driving,-1
17.860,-91.366,0.610,240.117,4.544,-0.125,14.225,14.934,19.947,17.555,1.540,driving,-1
17.980,-90.759,0.611,241.804,5.075,0.007,14.052,14.940,2.651,5.201,1.464,driving,-1
18.100,-90.240,0.612,243.517,3.618,0.004,14.476,14.921,18.890,17.309,2.847,driving,-1
18.220,-89.978,0.612,245.285,1.014,0.002,14.872,14.907,34.164,24.795,4.438,driving,-1
18.340,-90.025,0.612,247.072,-1.200,-0.002,14.881,14.929,18.025,13.064,4.856,driving,-1
18.460,-90.218,0.612,248.855,-1.675,-0.002,14.848,14.942,0.964,2.362,3.231,driving,-1
18.580,-90.398,0.612,250.639,-1.394,-0.001,14.878,14.943,0.000,1.828,1.941,driving,-1
18.700,-90.488,0.658,252.426,0.018,1.203,14.702,14.752,10.921,21.399,1.956,driving,-1
18.820,-90.469,1.045,254.052,0.096,3.953,13.400,13.971,4.995,26.118,3.127,driving,-1
18.940,-90.480,1.251,255.661,-0.103,0.764,13.412,13.434,19.401,19.620,4.557,driving,-1
19.060,-90.493,1.178,257.270,-0.103,-1.591,13.412,13.506,3.306,19.620,4.301,driving,-1
19.180,-90.506,0.822,258.880,-0.103,-3.945,13.412,13.980,0.000,19.620,2.880,driving,-1
19.300,-90.573,0.920,260.239,-0.910,2.580,10.950,11.287,0.000,13.778,1.878,driving,-1
19.420,-90.701,1.119,261.610,-1.075,0.677,11.573,11.643,0.000,19.620,1.514,driving,-1
19.540,-90.830,1.035,262.999,-1.075,-1.677,11.573,11.744,7.880,19.620,2.216,driving,-1
19.660,-90.942,0.817,264.347,-0.737,1.530,10.021,10.164,21.207,185.780,3.347,driving,-1
19.780,-90.926,1.087,265.602,0.301,2.270,10.778,11.018,4.707,7.015,4.542,driving,-1
19.900,-90.902,1.410,266.941,0.263,2.925,11.351,11.725,7.576,7.786,5.847,driving,-1
20.020,-90.774,1.817,268.321,1.837,3.590,11.489,12.176,23.764,18.068,7.225,driving,-1
20.140,-90.369,2.286,269.657,4.558,4.035,10.688,12.300,34.288,25.159,8.615,driving,-1
20.260,-89.672,2.793,270.876,6.478,4.325,9.805,12.522,18.029,13.292,9.961,driving,-1
20.380,-88.847,3.330,272.044,6.901,4.684,9.736,12.820,1.738,3.411,11.310,driving,-1
20.500,-88.004,3.920,273.213,7.304,4.960,9.605,13.047,13.419,9.195,12.684,driving,-1
20.620,-87.018,4.497,274.292,9.037,4.638,8.349,13.149,29.677,25.442,14.038,driving,-1
20.740,-85.782,4.990,275.137,11.210,3.654,5.986,13.223,45.000,30.310,0.000,driving,-1
20.860,-84.317,5.326,275.662,12.850,2.214,3.230,13.433,37.159,27.828,0.000,driving,-1
20.980,-82.705,5.494,275.902,13.862,0.781,1.264,13.941,28.675,22.475,0.000,driving,-1
21.100,-81.005,5.473,275.882,14.371,-0.935,-1.308,14.461,45.000,29.975,0.000,driving,-1
21.220,-79.297,5.226,275.512,14.013,-2.852,-4.372,14.954,45.000,30.520,13.269,driving,-1
21.340,-77.730,4.771,274.783,12.308,-4.395,-7.290,14.964,45.000,30.944,11.848,driving,-1
21.460,-76.418,4.170,273.722,9.860,-5.378,-9.892,14.966,45.000,30.927,10.317,driving,-1
21.580,-75.436,3.494,272.384,6.940,-5.743,-11.970,14.981,45.000,31.431,8.700,driving,-1
21.700,-74.832,2.800,270.843,3.685,-5.657,-13.201,14.827,39.333,32.468,7.045,driving,-1
21.820,-74.561,2.158,269.183,1.371,-5.084,-14.041,14.996,23.206,16.096,5.419,driving,-1
21.940,-74.470,1.595,267.470,0.505,-4.369,-14.351,15.010,6.912,5.539,3.902,driving,-1
22.060,-74.378,1.138,265.726,0.937,-3.375,-14.573,14.988,0.000,9.347,2.620,driving,-1
22.180,-74.242,0.807,263.956,1.235,-2.172,-14.723,14.934,0.000,18.393,2.107,driving,-1
22.300,-74.084,0.628,262.165,1.306,-0.975,-14.878,14.967,2.873,7.163,2.886,driving,-1
22.420,-74.006,0.597,260.366,0.156,0.073,-14.947,14.948,11.125,9.749,4.362,driving,-1
22.540,-74.006,0.606,258.574,0.010,0.031,-14.943,14.943,0.000,1.280,6.035,driving,-1
22.660,-73.948,0.608,256.783,1.048,0.005,-14.892,14.929,15.173,14.025,7.746,driving,-1
22.780,-73.732,0.608,255.004,2.064,0.002,-14.800,14.943,3.510,1.934,9.448,driving,-1
