Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,-0.400,0.620,230.930,0.000,-0.618,0.010,0.618,0.000,6.422,2.269,driving,-1
0.220,-0.400,0.594,230.930,-0.001,-0.004,0.007,0.008,0.000,3.034,2.269,driving,-1
0.340,-0.400,0.603,230.929,0.000,0.078,0.000,0.078,0.000,0.375,2.269,driving,-1
0.460,-0.400,0.608,230.929,0.000,0.012,-0.001,0.012,0.000,0.441,2.269,driving,-1
0.580,-0.400,0.607,230.967,0.000,-0.008,1.098,1.098,0.000,16.496,2.262,driving,-1
0.700,-0.400,0.607,231.233,-0.001,-0.003,3.009,3.009,0.000,15.479,2.227,driving,-1
0.820,-0.400,0.607,231.720,-0.001,0.000,4.781,4.781,0.000,14.241,2.245,driving,-1
0.940,-0.400,0.608,232.408,-0.001,-0.003,6.401,6.401,0.000,14.926,2.441,driving,-1
1.060,-0.400,0.608,233.277,-0.001,-0.004,7.817,7.817,0.000,10.423,2.912,driving,-1
1.180,-0.401,0.608,234.307,-0.001,0.000,9.068,9.068,0.000,7.582,3.663,driving,-1
1.300,-0.401,0.608,235.477,-0.002,0.000,10.151,10.151,0.000,4.406,4.648,driving,-1
1.420,-0.401,0.608,236.768,-0.002,0.000,11.102,11.102,0.000,3.615,5.134,driving,-1
1.540,-0.401,0.608,238.162,-0.002,0.000,11.925,11.925,0.000,4.634,3.925,driving,-1
1.660,-0.401,0.608,239.643,-0.002,0.000,12.610,12.610,0.000,4.926,2.832,driving,-1
1.780,-0.402,0.608,241.197,-0.002,0.000,13.172,13.172,0.000,4.286,2.235,driving,-1
1.900,-0.402,0.608,242.810,-0.002,0.000,13.636,13.636,0.000,3.562,2.638,driving,-1
2.020,-0.402,0.608,244.474,-0.003,0.000,14.018,14.018,0.000,2.931,3.800,driving,-1
2.140,-0.403,0.608,246.179,-0.003,0.000,14.332,14.332,0.000,2.401,5.277,driving,-1
2.260,-0.488,0.608,247.910,-1.426,0.000,14.451,14.521,17.525,14.225,4.183,driving,-1
2.380,-0.734,0.607,249.648,-2.254,-0.002,14.538,14.712,5.985,3.553,3.100,driving,-1
2.500,-0.990,0.607,251.408,-2.079,-0.003,14.739,14.885,0.000,1.632,2.818,driving,-1
2.620,-1.231,0.607,253.178,-1.963,-0.002,14.756,14.886,0.000,0.784,3.540,driving,-1
2.740,-1.461,0.607,254.949,-1.892,-0.002,14.765,14.886,0.000,0.471,4.843,driving,-1
2.860,-1.681,0.606,256.722,-1.696,-0.002,14.787,14.884,5.386,5.141,5.846,driving,-1
2.980,-1.800,0.606,258.502,-0.290,0.002,14.861,14.864,19.963,16.696,4.643,driving,-1
3.100,-1.735,0.607,260.285,0.897,0.001,14.857,14.884,7.689,4.407,3.735,driving,-1
3.220,-1.631,0.608,262.069,0.787,0.014,14.865,14.886,0.000,1.639,3.527,driving,-1
3.340,-1.607,0.611,263.853,-0.375,0.001,14.865,14.869,15.702,14.316,4.226,driving,-1
3.460,-1.806,0.610,265.623,-2.672,0.001,14.609,14.851,26.449,20.251,5.577,driving,-1
3.580,-2.240,0.610,267.353,-4.119,-0.003,14.296,14.878,15.347,10.499,7.216,driving,-1
3.700,-2.866,0.610,269.020,-6.176,0.001,13.506,14.851,32.736,22.748,8.956,driving,-1
3.820,-3.795,0.611,270.532,-8.885,0.004,11.813,14.781,45.000,28.298,10.730,driving,-1
3.940,-5.018,0.611,271.806,-10.972,-0.003,9.829,14.731,31.043,19.798,12.462,driving,-1
4.060,-6.397,0.610,272.907,-11.087,-0.026,9.243,14.435,15.735,44.649,14.150,driving,-1
4.180,-7.615,0.610,274.083,-10.147,0.009,9.874,14.158,0.000,3.475,12.836,driving,-1
4.300,-8.858,0.610,275.271,-10.496,-0.004,9.919,14.442,0.000,2.563,11.140,driving,-1
4.420,-10.136,0.610,276.466,-10.747,0.000,9.995,14.676,0.000,1.954,9.420,driving,-1
4.540,-11.464,0.610,277.642,-11.439,0.001,9.449,14.837,15.216,13.740,7.679,driving,-1
4.660,-12.927,0.610,278.656,-12.762,0.006,7.595,14.851,30.999,22.776,5.909,driving,-1
4.780,-14.539,0.611,279.410,-13.802,0.000,5.507,14.860,20.427,14.105,4.132,driving,-1
4.900,-16.222,0.610,280.005,-14.168,-0.004,4.530,14.875,17.737,11.867,2.389,driving,-1
5.020,-17.957,0.610,280.404,-14.669,0.004,2.271,14.844,34.652,23.606,1.018,driving,-1
5.140,-19.627,0.895,280.448,-13.034,4.543,-0.829,13.828,25.314,20.294,1.750,driving,-1
5.260,-21.178,1.266,280.304,-12.766,2.109,-1.200,12.995,10.881,20.623,3.211,driving,-1
5.380,-22.677,1.352,280.163,-12.313,-0.271,-1.158,12.371,0.000,19.892,4.685,driving,-1
5.500,-24.124,1.158,280.026,-11.877,-2.567,-1.116,12.202,0.000,19.186,4.265,driving,-1
5.620,-25.482,0.710,279.899,-8.567,3.138,-1.077,9.187,0.000,405.695,3.072,driving,-1
5.740,-26.555,1.008,279.776,-9.268,1.680,-1.048,9.477,0.000,20.323,2.286,driving,-1
5.860,-27.644,1.043,279.653,-8.939,-0.685,-1.010,9.022,0.000,19.602,1.826,driving,-1
5.980,-28.695,0.801,279.535,-8.622,-2.966,-0.975,9.170,0.000,18.907,1.946,driving,-1
6.100,-29.712,0.615,279.426,-9.146,-0.113,-0.924,9.194,0.000,2.656,2.515,driving,-1
6.220,-30.880,0.611,279.313,-10.252,-0.004,-0.970,10.298,0.000,11.190,3.432,driving,-1
6.340,-32.171,0.611,279.193,-11.205,0.006,-1.035,11.253,0.000,13.048,4.581,driving,-1
6.460,-33.566,0.612,279.065,-11.962,0.005,-1.092,12.012,0.000,8.864,5.158,driving,-1
6.580,-35.047,0.612,278.948,-12.625,0.001,-0.725,12.646,9.743,9.306,3.969,driving,-1
6.700,-36.602,0.612,278.890,-13.181,0.000,-0.482,13.190,0.000,4.390,2.963,driving,-1
6.820,-38.216,0.611,278.824,-13.634,-0.022,-0.607,13.648,2.040,3.972,2.586,driving,-1
6.940,-39.872,0.609,278.680,-13.854,-0.011,-1.833,13.975,18.456,15.408,3.222,driving,-1
7.060,-41.510,0.610,278.282,-13.340,0.015,-4.610,14.114,45.000,28.145,4.582,driving,-1
7.180,-43.019,0.611,277.515,-11.943,0.003,-7.625,14.170,45.000,27.443,6.227,driving,-1
7.300,-44.317,0.611,276.418,-9.920,-0.004,-10.162,14.201,45.000,26.874,6.313,driving,-1
7.420,-45.336,0.611,275.056,-7.414,-0.002,-12.129,14.215,45.000,26.428,4.612,driving,-1
7.540,-46.030,0.611,273.501,-4.570,0.000,-13.466,14.220,45.000,26.116,2.986,driving,-1
7.660,-46.367,0.611,271.832,-1.531,0.000,-14.137,14.220,45.000,25.912,1.845,driving,-1
7.780,-46.335,0.611,270.130,1.562,0.000,-14.131,14.217,45.000,25.773,2.234,driving,-1
7.900,-45.938,0.610,268.474,4.486,-0.001,-13.492,14.218,39.457,22.718,3.686,driving,-1
8.020,-45.246,0.610,266.912,6.738,-0.001,-12.592,14.281,39.569,23.008,5.364,driving,-1
8.140,-44.267,0.610,265.509,8.859,-0.003,-11.205,14.284,1.216,1.078,4.195,driving,-1
8.260,-43.243,0.610,264.116,8.014,-0.003,-12.054,14.475,17.733,17.470,3.319,driving,-1
8.380,-42.428,0.610,262.580,5.796,0.010,-13.321,14.528,33.543,24.210,2.977,driving,-1
8.500,-41.950,0.611,260.908,2.600,0.008,-14.290,14.525,45.000,28.779,3.256,driving,-1
8.620,-41.869,0.611,259.172,-0.634,-0.006,-14.493,14.507,37.753,24.322,3.986,driving,-1
8.740,-42.086,0.610,257.441,-2.070,-0.011,-14.459,14.607,4.474,5.795,5.026,driving,-1
8.860,-42.229,0.610,255.687,-0.400,0.001,-14.697,14.703,18.106,17.404,6.435,driving,-1
8.980,-42.098,0.611,253.929,2.249,0.011,-14.538,14.711,34.516,24.777,8.087,driving,-1
9.100,-41.604,0.614,252.242,5.504,0.092,-13.575,14.648,45.000,31.062,9.837,driving,-1
9.220,-40.717,0.595,250.738,8.469,0.082,-11.711,14.453,39.198,25.908,10.852,driving,-1
9.340,-39.571,0.597,249.437,10.123,-0.013,-10.403,14.516,21.687,10.625,9.154,driving,-1
9.460,-38.320,0.593,248.210,10.480,-0.039,-10.239,14.652,6.040,2.826,7.495,driving,-1
9.580,-37.100,0.599,246.939,9.838,0.487,-10.865,14.665,3.062,28.307,5.857,driving,-1
9.700,-35.998,0.619,245.559,8.668,-0.048,-11.992,14.797,20.291,16.464,4.232,driving,-1
