Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
5.920,-0.400,0.620,230.930,0.000,-0.618,0.000,0.618,0.000,6.421,2.269,driving,-1
6.040,-0.400,0.594,230.930,0.000,-0.004,0.000,0.004,0.000,3.033,2.269,driving,-1
6.160,-0.400,0.603,230.930,0.000,0.078,0.000,0.078,0.000,0.373,2.269,driving,-1
6.280,-0.400,0.608,230.930,0.000,0.012,0.000,0.012,0.000,0.441,2.269,driving,-1
6.400,-0.400,0.607,230.930,0.000,-0.008,0.000,0.008,0.000,0.019,2.269,driving,-1
6.520,-0.400,0.607,230.930,0.000,-0.003,0.000,0.003,0.000,0.053,2.269,driving,-1
6.640,-0.400,0.607,230.930,0.000,0.001,0.000,0.001,0.000,0.010,2.269,driving,-1
6.760,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.005,2.269,driving,-1
6.880,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.002,2.269,driving,-1
7.000,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
7.120,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
7.240,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
7.360,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
7.480,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
7.600,-0.400,0.607,230.930,0.000,0.000,0.000,0.000,0.000,0.000,2.269,driving,-1
7.720,-0.400,0.607,230.970,0.000,0.000,1.349,1.349,0.000,16.512,2.261,driving,-1
7.840,-0.400,0.607,231.225,0.000,0.000,3.259,3.259,0.000,15.454,2.227,driving,-1
7.960,-0.400,0.607,231.701,-0.001,0.000,5.027,5.027,0.000,14.184,2.242,driving,-1
8.080,-0.400,0.608,232.380,-0.001,-0.003,6.621,6.621,0.000,13.685,2.430,driving,-1
8.200,-0.400,0.608,233.195,-0.001,-0.004,6.506,6.506,0.000,7.968,2.859,driving,-1
8.320,-0.401,0.608,233.931,-0.001,0.001,5.694,5.694,0.000,6.368,3.372,driving,-1
8.440,-0.401,0.607,234.530,-0.001,-0.020,2.941,2.941,0.000,38.682,3.843,driving,-1
8.560,-0.401,0.606,234.664,0.000,0.004,-0.443,0.443,0.000,7.143,3.953,driving,-1
8.680,-0.401,0.607,234.570,0.000,0.003,-1.275,1.275,0.000,6.781,3.876,driving,-1
8.800,-0.401,0.607,234.380,0.000,0.000,-2.061,2.061,0.000,6.381,3.721,driving,-1
