Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Speed,SteeringAngle,Acceleration,PathDeviation,Phase,CheckpointID
0.100,-0.400,0.620,230.950,0.000,-0.618,0.686,0.923,0.000,17.843,2.265,driving,-1
0.220,-0.400,0.594,231.168,-0.001,-0.004,2.621,2.621,0.000,16.002,2.232,driving,-1
0.340,-0.400,0.603,231.609,-0.001,0.078,4.425,4.425,0.000,14.516,2.231,driving,-1
0.460,-0.400,0.608,232.176,-0.001,0.004,4.463,4.463,0.000,6.520,2.354,driving,-1
0.580,-0.400,0.607,232.658,-0.001,-0.008,3.702,3.702,0.000,6.222,2.555,driving,-1
0.700,-0.400,0.607,233.101,-0.001,-0.002,4.226,4.226,0.000,14.659,2.801,driving,-1
0.820,-0.401,0.608,233.726,-0.001,0.007,6.004,6.004,0.000,25.241,3.221,driving,-1
0.940,-0.401,0.608,234.539,-0.001,-0.006,7.398,7.398,0.000,11.746,3.850,driving,-1
1.060,-0.401,0.608,235.519,-0.002,0.000,8.682,8.682,0.000,8.588,4.685,driving,-1
1.180,-0.401,0.608,236.646,-0.002,0.001,9.818,9.818,0.000,5.387,5.245,driving,-1
1.300,-0.401,0.608,237.899,-0.002,0.000,10.809,10.809,0.000,3.557,4.144,driving,-1
1.420,-0.402,0.608,239.262,-0.002,0.000,11.674,11.674,0.000,4.245,3.082,driving,-1
1.540,-0.402,0.608,240.717,-0.002,0.000,12.404,12.404,0.000,5.011,2.327,driving,-1
1.660,-0.402,0.608,242.248,-0.002,0.000,13.002,13.002,0.000,4.522,2.385,driving,-1
1.780,-0.402,0.608,243.844,-0.003,0.000,13.495,13.495,0.000,3.788,3.310,driving,-1
1.900,-0.403,0.608,245.493,-0.003,0.000,13.903,13.903,0.000,3.123,4.664,driving,-1
2.020,-0.376,0.608,247.184,0.458,0.001,14.221,14.228,4.251,4.033,4.752,driving,-1
2.140,-0.357,0.608,248.910,-0.283,0.000,14.476,14.478,13.622,12.214,3.308,driving,-1
2.260,-0.437,0.608,250.661,-0.714,-0.001,14.678,14.696,0.000,1.967,2.381,driving,-1
2.380,-0.517,0.607,252.436,-0.646,-0.001,14.870,14.884,0.000,1.525,2.566,driving,-1
2.500,-0.591,0.607,254.221,-0.600,-0.001,14.874,14.886,0.000,0.314,3.720,driving,-1
2.620,-0.661,0.607,256.006,-0.572,-0.001,14.875,14.886,0.000,0.195,5.240,driving,-1
2.740,-0.728,0.607,257.791,-0.554,-0.001,14.875,14.886,0.000,0.116,4.421,driving,-1
2.860,-0.794,0.607,259.576,-0.544,-0.001,14.876,14.886,0.000,0.069,3.194,driving,-1
2.980,-0.859,0.608,261.361,-0.537,0.027,14.873,14.883,0.000,1.406,2.690,driving,-1
3.100,-0.923,0.610,263.146,-0.532,0.016,14.876,14.885,0.000,0.505,3.263,driving,-1
3.220,-1.025,0.610,264.929,-1.310,-0.005,14.816,14.874,14.022,12.257,4.543,driving,-1
3.340,-1.328,0.610,266.684,-3.534,0.004,14.424,14.851,30.871,22.608,6.160,driving,-1
3.460,-1.893,0.610,268.374,-5.317,0.000,13.896,14.878,14.713,8.969,7.910,driving,-1
3.580,-2.586,0.610,270.019,-6.302,-0.003,13.469,14.870,20.703,14.790,9.689,driving,-1
3.700,-3.453,0.610,271.577,-7.724,-0.001,12.717,14.879,14.452,8.154,11.472,driving,-1
3.820,-4.393,0.610,273.096,-7.801,-0.001,12.675,14.884,3.785,0.160,13.253,driving,-1
3.940,-5.377,0.610,274.585,-8.689,-0.001,12.066,14.869,19.941,14.827,14.486,driving,-1
4.060,-6.545,0.610,275.929,-10.503,0.005,10.491,14.845,29.044,20.456,12.839,driving,-1
4.180,-7.901,0.610,277.084,-11.868,0.003,8.936,14.856,29.900,20.492,11.130,driving,-1
4.300,-9.431,0.611,277.985,-13.374,0.003,6.329,14.796,45.000,28.112,9.373,driving,-1
4.420,-11.112,0.611,278.525,-14.363,-0.001,3.159,14.707,45.000,27.490,7.612,driving,-1
4.540,-12.861,0.611,278.689,-14.645,-0.003,0.197,14.646,34.512,21.210,5.953,driving,-1
4.660,-14.619,0.610,278.585,-14.662,-0.004,-1.399,14.729,17.813,7.379,4.525,driving,-1
4.780,-16.387,0.610,278.402,-14.798,-0.002,-1.448,14.868,2.357,4.272,3.485,driving,-1
4.900,-18.168,0.610,278.269,-14.854,0.009,-0.905,14.881,0.000,3.570,3.132,driving,-1
5.020,-19.785,0.906,278.194,-13.408,4.613,-0.538,14.190,0.000,9.005,3.596,driving,-1
5.140,-21.379,1.309,278.130,-13.089,2.333,-0.520,13.306,0.000,20.705,4.590,driving,-1
5.260,-22.917,1.421,278.069,-12.625,-0.055,-0.502,12.635,13.661,19.971,5.809,driving,-1
5.380,-24.401,1.252,278.010,-12.177,-2.358,-0.484,12.413,30.539,19.263,5.065,driving,-1
5.500,-25.832,0.813,277.953,-11.745,-4.580,-0.467,12.615,28.470,18.580,4.164,driving,-1
5.620,-26.953,0.924,278.010,-10.535,0.709,0.681,10.581,11.721,20.088,3.603,driving,-1
5.740,-28.214,0.965,278.132,-10.557,-0.319,1.173,10.627,24.559,19.785,3.273,driving,-1
5.860,-29.454,0.766,278.270,-10.183,-2.613,1.131,10.573,13.257,19.084,3.392,driving,-1
5.980,-30.670,0.569,278.441,-10.370,0.004,1.788,10.523,0.000,23.478,3.884,driving,-1
6.100,-31.985,0.601,278.680,-11.308,0.320,2.086,11.503,0.000,9.466,4.697,driving,-1
6.220,-33.397,0.616,278.943,-12.027,0.015,2.261,12.238,0.000,5.972,5.364,driving,-1
6.340,-34.887,0.613,279.208,-12.695,-0.030,1.984,12.849,10.025,8.950,3.945,driving,-1
6.460,-36.452,0.612,279.335,-13.258,0.000,0.242,13.260,26.543,18.956,2.687,driving,-1
6.580,-38.053,0.612,279.187,-13.333,-0.014,-2.274,13.525,30.242,18.813,2.225,driving,-1
6.700,-39.649,0.610,278.798,-13.332,-0.021,-3.722,13.842,13.685,6.396,3.006,driving,-1
6.820,-41.272,0.610,278.344,-13.676,0.000,-3.685,14.164,0.000,4.783,4.367,driving,-1
6.940,-42.923,0.610,277.869,-13.739,0.000,-4.397,14.426,16.495,11.802,5.935,driving,-1
7.060,-44.528,0.610,277.202,-12.992,0.004,-6.490,14.523,32.539,22.328,6.837,driving,-1
7.180,-45.976,0.611,276.239,-11.274,0.009,-9.143,14.515,45.000,27.861,5.299,driving,-1
